case,domain,agent_id,hypothesis,representation,shared_structure,method_signature,observed_sharing,area_delay_tradeoff,notes
ex246,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow rw_rf_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex246|frontend_synthflow_micro_from_current_best|abc_strengthened_rw_rf_dc2|preserve_current_frontend_structure_iterative_rewrite|rw_rf_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=339 delay=23 adp=7797 old=7502,strengthened synth-flow candidate
ex246,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_rwz,preserves current frontend high-level structure; iterative ABC command sequence,ex246|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_rwz|preserve_current_frontend_structure_iterative_rewrite|dc2_rwz|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=339 delay=23 adp=7797 old=7502,strengthened synth-flow candidate
ex246,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow dch_dc2_rw,preserves current frontend high-level structure; iterative ABC command sequence,ex246|frontend_synthflow_micro_from_current_best|abc_strengthened_dch_dc2_rw|preserve_current_frontend_structure_iterative_rewrite|dch_dc2_rw|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=337 delay=23 adp=7751 old=7502,strengthened synth-flow candidate
ex246,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow drw_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex246|frontend_synthflow_micro_from_current_best|abc_strengthened_drw_dc2|preserve_current_frontend_structure_iterative_rewrite|drw_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=340 delay=23 adp=7820 old=7502,strengthened synth-flow candidate
ex246,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow drwz_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex246|frontend_synthflow_micro_from_current_best|abc_strengthened_drwz_dc2|preserve_current_frontend_structure_iterative_rewrite|drwz_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=339 delay=23 adp=7797 old=7502,strengthened synth-flow candidate
ex246,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow fraig_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex246|frontend_synthflow_micro_from_current_best|abc_strengthened_fraig_dc2|preserve_current_frontend_structure_iterative_rewrite|fraig_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=340 delay=23 adp=7820 old=7502,strengthened synth-flow candidate
ex246,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow rewrite_loop3,preserves current frontend high-level structure; iterative ABC command sequence,ex246|frontend_synthflow_micro_from_current_best|abc_strengthened_rewrite_loop3|preserve_current_frontend_structure_iterative_rewrite|rewrite_loop3|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=340 delay=22 adp=7480 old=7502,strengthened synth-flow candidate
ex246,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_dch_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex246|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_dch_dc2|preserve_current_frontend_structure_iterative_rewrite|dc2_dch_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=339 delay=23 adp=7797 old=7502,strengthened synth-flow candidate
ex246,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow rfz_rwz_only,preserves current frontend high-level structure; iterative ABC command sequence,ex246|frontend_synthflow_micro_from_current_best|abc_strengthened_rfz_rwz_only|preserve_current_frontend_structure_iterative_rewrite|rfz_rwz_only|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=339 delay=22 adp=7458 old=7502,strengthened synth-flow candidate
ex246,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow &dch_put,preserves current frontend high-level structure; iterative ABC command sequence,ex246|frontend_synthflow_micro_from_current_best|abc_strengthened_&dch_put|preserve_current_frontend_structure_iterative_rewrite|&dch_put|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=340 delay=22 adp=7480 old=7502,strengthened synth-flow candidate
ex246,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow &dc2_put,preserves current frontend high-level structure; iterative ABC command sequence,ex246|frontend_synthflow_micro_from_current_best|abc_strengthened_&dc2_put|preserve_current_frontend_structure_iterative_rewrite|&dc2_put|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=340 delay=22 adp=7480 old=7502,strengthened synth-flow candidate
ex247,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow rw_rf_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex247|frontend_synthflow_micro_from_current_best|abc_strengthened_rw_rf_dc2|preserve_current_frontend_structure_iterative_rewrite|rw_rf_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=357 delay=23 adp=8211 old=8349,strengthened synth-flow candidate
ex247,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_rwz,preserves current frontend high-level structure; iterative ABC command sequence,ex247|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_rwz|preserve_current_frontend_structure_iterative_rewrite|dc2_rwz|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=355 delay=24 adp=8520 old=8349,strengthened synth-flow candidate
ex247,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow dch_dc2_rw,preserves current frontend high-level structure; iterative ABC command sequence,ex247|frontend_synthflow_micro_from_current_best|abc_strengthened_dch_dc2_rw|preserve_current_frontend_structure_iterative_rewrite|dch_dc2_rw|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=359 delay=24 adp=8616 old=8349,strengthened synth-flow candidate
ex247,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow drw_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex247|frontend_synthflow_micro_from_current_best|abc_strengthened_drw_dc2|preserve_current_frontend_structure_iterative_rewrite|drw_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=359 delay=23 adp=8257 old=8349,strengthened synth-flow candidate
ex247,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow drwz_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex247|frontend_synthflow_micro_from_current_best|abc_strengthened_drwz_dc2|preserve_current_frontend_structure_iterative_rewrite|drwz_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=357 delay=23 adp=8211 old=8349,strengthened synth-flow candidate
ex247,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow fraig_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex247|frontend_synthflow_micro_from_current_best|abc_strengthened_fraig_dc2|preserve_current_frontend_structure_iterative_rewrite|fraig_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=359 delay=23 adp=8257 old=8349,strengthened synth-flow candidate
ex247,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow rewrite_loop3,preserves current frontend high-level structure; iterative ABC command sequence,ex247|frontend_synthflow_micro_from_current_best|abc_strengthened_rewrite_loop3|preserve_current_frontend_structure_iterative_rewrite|rewrite_loop3|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=358 delay=23 adp=8234 old=8349,strengthened synth-flow candidate
ex247,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_dch_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex247|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_dch_dc2|preserve_current_frontend_structure_iterative_rewrite|dc2_dch_dc2|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=350 delay=24 adp=8400 old=8349,strengthened synth-flow candidate
ex247,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow rfz_rwz_only,preserves current frontend high-level structure; iterative ABC command sequence,ex247|frontend_synthflow_micro_from_current_best|abc_strengthened_rfz_rwz_only|preserve_current_frontend_structure_iterative_rewrite|rfz_rwz_only|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=353 delay=23 adp=8119 old=8349,strengthened synth-flow candidate
ex247,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow &dch_put,preserves current frontend high-level structure; iterative ABC command sequence,ex247|frontend_synthflow_micro_from_current_best|abc_strengthened_&dch_put|preserve_current_frontend_structure_iterative_rewrite|&dch_put|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=360 delay=23 adp=8280 old=8349,strengthened synth-flow candidate
ex247,float_fp8,local-abc-r29,frontend synth-flow strengthened from current best,ABC strengthened flow &dc2_put,preserves current frontend high-level structure; iterative ABC command sequence,ex247|frontend_synthflow_micro_from_current_best|abc_strengthened_&dc2_put|preserve_current_frontend_structure_iterative_rewrite|&dc2_put|official_evaluate|full_word,current frontend sharing retained; ABC transformed AIG,area=362 delay=23 adp=8326 old=8349,strengthened synth-flow candidate
