case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex289,ex289_split2_f00_bits_0_1_12_13_onehot_group_synth_preset,unknown_duality_symcof,unknown_duality_symcof,synth_preset,unknown_duality_symcof,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex289/verilog/ex289_split2_f00_bits_0_1_12_13_onehot_group_synth_preset.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex289/aigs/ex289_split2_f00_bits_0_1_12_13_onehot_group_synth_preset.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex289/metadata/ex289_split2_f00_bits_0_1_12_13_onehot_group_synth_preset.json,1,1,OK,1079,20,21580,13620,1.584435,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex289_frontend_duality_symcof_splitbits_synthflow_20260609_1109/results/candidates.csv,ex289_frontend_duality_symcof_splitbits_synthflow_20260609_1109,student/work/ex289_frontend_duality_symcof_splitbits_20260609_1108/ex289/verilog/ex289_unknown_duality_symcof_split2_f00_bits_0_1_12_13_onehot_group.v,student/work/ex289_frontend_duality_symcof_splitbits_synthflow_20260609_1109/ex289/aigs/ex289_split2_f00_bits_0_1_12_13_onehot_group_synth_preset.aig,,0c0cf788d645c9b72f390aa1045a3b7173b58ee3caece1b90694d9fa097eafd3,98e0b67320cdf991ebeaa1bcad657791c7f8407a14d979b8e4f8062083e20a16,Yosys synth preset with flatten
ex290,ex290_rotate_high_split_default_abc_g_aig,unknown_12x12,unknown_12x12,abc_g_aig,unknown_12x12,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/verilog/ex290_rotate_high_split_default_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/aigs/ex290_rotate_high_split_default_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/metadata/ex290_rotate_high_split_default_abc_g_aig.json,1,1,OK,4428,14,61992,42328,1.464562,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/best.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex290/verilog/ex290_unknown_12x12_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex290/aigs/ex290_rotate_high_split_default_abc_g_aig.aig,,63666c779363be0c2ba62081b65ccc4819d46e8b816fcc5ef50ebe0a82014671,3fcdcbd753ea0e08704284569a8c90884a52541c78a80663d09b51d7deba133b,Yosys abc gate set aig
ex290,ex290_rotate_high_split_default_abc_g_gates,unknown_12x12,unknown_12x12,abc_g_gates,unknown_12x12,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/verilog/ex290_rotate_high_split_default_abc_g_gates.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/aigs/ex290_rotate_high_split_default_abc_g_gates.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/metadata/ex290_rotate_high_split_default_abc_g_gates.json,1,1,OK,4432,15,66480,42328,1.570592,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex290/verilog/ex290_unknown_12x12_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex290/aigs/ex290_rotate_high_split_default_abc_g_gates.aig,,a14843030a40557574b44257fcc78fe35136f7109f95adb5433a9a60d4daa99f,3fcdcbd753ea0e08704284569a8c90884a52541c78a80663d09b51d7deba133b,Yosys abc gate set gates
ex290,ex290_rotate_high_split_default_synth_preset,unknown_12x12,unknown_12x12,synth_preset,unknown_12x12,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/verilog/ex290_rotate_high_split_default_synth_preset.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/aigs/ex290_rotate_high_split_default_synth_preset.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/metadata/ex290_rotate_high_split_default_synth_preset.json,1,1,OK,4437,15,66555,42328,1.572363,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex290/verilog/ex290_unknown_12x12_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex290/aigs/ex290_rotate_high_split_default_synth_preset.aig,,d1dc7a6d958b122a13ecaf0b667240955890934581199e30684bdff6d49c7e63,3fcdcbd753ea0e08704284569a8c90884a52541c78a80663d09b51d7deba133b,Yosys synth preset with flatten
ex290,ex290_rotate_high_split_default_abc_g_cmos2,unknown_12x12,unknown_12x12,abc_g_cmos2,unknown_12x12,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/verilog/ex290_rotate_high_split_default_abc_g_cmos2.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/aigs/ex290_rotate_high_split_default_abc_g_cmos2.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/metadata/ex290_rotate_high_split_default_abc_g_cmos2.json,1,1,OK,4508,15,67620,42328,1.597524,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex290/verilog/ex290_unknown_12x12_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex290/aigs/ex290_rotate_high_split_default_abc_g_cmos2.aig,,41623efc9b2968b9892871f897215f7ad65ae28e30b207df93c6cd838ac104a7,3fcdcbd753ea0e08704284569a8c90884a52541c78a80663d09b51d7deba133b,Yosys abc gate set cmos2
ex290,ex290_rotate_high_split_default_abc_d20,unknown_12x12,unknown_12x12,abc_d20,unknown_12x12,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/verilog/ex290_rotate_high_split_default_abc_d20.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/aigs/ex290_rotate_high_split_default_abc_d20.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/metadata/ex290_rotate_high_split_default_abc_d20.json,1,1,OK,4484,16,71744,42328,1.694954,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex290/verilog/ex290_unknown_12x12_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex290/aigs/ex290_rotate_high_split_default_abc_d20.aig,,884b94935ae887410b2c1730e19c577c2f988688f8440a4902a8b8d80163f567,3fcdcbd753ea0e08704284569a8c90884a52541c78a80663d09b51d7deba133b,Yosys abc delay target 20
ex290,ex290_r6_rotate_split_current_recut,Recut the known rotate-high split implementation through the current frontend flow.,,,Recut the known rotate-high split implementation through the current frontend flow.,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/verilog/ex290_r6_rotate_split_current_recut.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/aigs/ex290_r6_rotate_split_current_recut.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/metadata/ex290_r6_rotate_split_current_recut.json,1,1,OK,4518,16,72288,42328,1.707806,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r6/ex290/verilog/ex290_r6_rotate_split_current_recut.v,student/runs/unknown/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r6/ex290/official_eval/ex290_r6_rotate_split_current_recut/ex290.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r6/ex290/logs/ex290_r6_rotate_split_current_recut.evaluate.log,2ebe1f70d42136cfabe1360002e50427ce916bd0bdc45a372ad9b670877c0cad,b548cbdb9e306bca59e6ac9c1de04f1e62699205070ba39b0407db58a56b6257,
ex291,ex291_rotate_high_split_default_synth_preset,unknown_13x13,unknown_13x13,synth_preset,unknown_13x13,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/verilog/ex291_rotate_high_split_default_synth_preset.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/aigs/ex291_rotate_high_split_default_synth_preset.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/metadata/ex291_rotate_high_split_default_synth_preset.json,1,1,OK,6503,15,97545,66850,1.459162,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/best.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex291/verilog/ex291_unknown_13x13_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex291/aigs/ex291_rotate_high_split_default_synth_preset.aig,,ad46896eef662fcc6de223db3f54f8e3be3f77c474986c3f746c6fe1d52d6da3,cd6cad6e7f755127d121e3196d4c8e2bd17ee9615afb175099e80075fe81dd92,Yosys synth preset with flatten
ex291,ex291_rotate_high_split_default_abc_g_aig,unknown_13x13,unknown_13x13,abc_g_aig,unknown_13x13,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/verilog/ex291_rotate_high_split_default_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/aigs/ex291_rotate_high_split_default_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/metadata/ex291_rotate_high_split_default_abc_g_aig.json,1,1,OK,6571,15,98565,66850,1.474420,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex291/verilog/ex291_unknown_13x13_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex291/aigs/ex291_rotate_high_split_default_abc_g_aig.aig,,4e2a3576e2a50218391d6eed8bc0bd58a3fe3e16bd7dcc81df0a83a88b083bc5,cd6cad6e7f755127d121e3196d4c8e2bd17ee9615afb175099e80075fe81dd92,Yosys abc gate set aig
ex291,ex291_rotate_high_split_default_abc_g_gates,unknown_13x13,unknown_13x13,abc_g_gates,unknown_13x13,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/verilog/ex291_rotate_high_split_default_abc_g_gates.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/aigs/ex291_rotate_high_split_default_abc_g_gates.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/metadata/ex291_rotate_high_split_default_abc_g_gates.json,1,1,OK,6571,16,105136,66850,1.572715,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex291/verilog/ex291_unknown_13x13_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex291/aigs/ex291_rotate_high_split_default_abc_g_gates.aig,,9a3fd9b3c476c49c31790d1ae7350fefc4f45c80d07812aa2945a64a6ce5a55d,cd6cad6e7f755127d121e3196d4c8e2bd17ee9615afb175099e80075fe81dd92,Yosys abc gate set gates
ex291,ex291_rotate_high_split_default_abc_d20,unknown_13x13,unknown_13x13,abc_d20,unknown_13x13,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/verilog/ex291_rotate_high_split_default_abc_d20.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/aigs/ex291_rotate_high_split_default_abc_d20.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/metadata/ex291_rotate_high_split_default_abc_d20.json,1,1,OK,6624,16,105984,66850,1.585400,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex291/verilog/ex291_unknown_13x13_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex291/aigs/ex291_rotate_high_split_default_abc_d20.aig,,db68c3f3a469e62ef5c0fb274d940ae09b9c650df255e5f7ac000d10c717918f,cd6cad6e7f755127d121e3196d4c8e2bd17ee9615afb175099e80075fe81dd92,Yosys abc delay target 20
ex291,ex291_r6_rotate_split_current_recut,Recut the known rotate-high split implementation through the current frontend flow.,,,Recut the known rotate-high split implementation through the current frontend flow.,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/verilog/ex291_r6_rotate_split_current_recut.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/aigs/ex291_r6_rotate_split_current_recut.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/metadata/ex291_r6_rotate_split_current_recut.json,1,1,OK,6685,16,106960,66850,1.600000,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r6/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r6/ex291/verilog/ex291_r6_rotate_split_current_recut.v,student/runs/unknown/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r6/ex291/official_eval/ex291_r6_rotate_split_current_recut/ex291.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r6/ex291/logs/ex291_r6_rotate_split_current_recut.evaluate.log,9caa2eb5c4b2e6f9d5ce71049a434bd94b9eccfe62cd3f5fda35a3f7c3b0095e,27b795ad6fa453ecf3cb4068953c3461ef21a3dab5bbc5f72babd861cd52d6c8,
ex291,ex291_rotate_high_split_default_abc_g_cmos2,unknown_13x13,unknown_13x13,abc_g_cmos2,unknown_13x13,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/verilog/ex291_rotate_high_split_default_abc_g_cmos2.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/aigs/ex291_rotate_high_split_default_abc_g_cmos2.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/metadata/ex291_rotate_high_split_default_abc_g_cmos2.json,1,1,OK,6716,16,107456,66850,1.607420,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex291/verilog/ex291_unknown_13x13_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex291/aigs/ex291_rotate_high_split_default_abc_g_cmos2.aig,,ffa3adf21edac5b4c8da2d369494e0052d48954ae4a9accbd9303e7c2086c656,cd6cad6e7f755127d121e3196d4c8e2bd17ee9615afb175099e80075fe81dd92,Yosys abc gate set cmos2
ex292,ex292_r4_adjacent_mod7_mask_mix,,,multi-source bit-mask RTL,ex292|global_state_output_plane_mix|adjacent_mod7_over_mod4_base|mod4_base_adjacent_mid_pairs_mod7_edge_bits|yosys_internal_abc_g_aig|official_evaluate|mixed_planes_0_2_3_7_10_11_13,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/verilog/ex292_r4_adjacent_mod7_mask_mix.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/aigs/ex292_r4_adjacent_mod7_mask_mix.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/metadata/ex292_r4_adjacent_mod7_mask_mix.json,1,1,OK,6760,20,135200,84854,1.593325,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/unknown-large-r4/candidates.csv,ex204_ex299_frontend_continuation_20260614_1216,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex292/verilog/ex292_r4_adjacent_mod7_mask_mix.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex292/aigs/ex292_r4_adjacent_mod7_mask_mix.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex292/logs/ex292_r4_adjacent_mod7_mask_mix.evaluate.py.log,baaca296b946213535b07a2d09777b9a2ec6982fb06921b4eb6380c2ed29b4b9,6b7aae7c1f5ddfc813bb8840eec8d331e6540177b5b31b96eba0fe49a5c64f61,official frontend improvement versus target snapshot
ex292,ex292_r8_mod7_4_plus_adj_8,Second-order perturbation around r7 add_mod7_4 near miss to preserve 20-level delay while reducing area.,,r7 add_mod7_4 mask plus adjacent output 8,ex292|global_state_output_plane_overlay_guarded_sweep|adj_2_3_8_10_11_mod7_0_4_7_13|mod4_base_plus_adjacent_and_mod7_selected_planes|yosys_internal_abc_g_aig|official_evaluate|delay20_guard,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/verilog/ex292_r8_mod7_4_plus_adj_8.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/aigs/ex292_r8_mod7_4_plus_adj_8.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/metadata/ex292_r8_mod7_4_plus_adj_8.json,1,1,OK,6765,20,135300,84854,1.594504,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r8/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/verilog/ex292_r8_mod7_4_plus_adj_8.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/aigs/ex292_r8_mod7_4_plus_adj_8.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/logs/ex292_r8_mod7_4_plus_adj_8.evaluate.py.log,83109b5a1c3ecf7d775c824b1b68504e03bb86c53a94ae6bca37c20db1015ed1,1dfc8d0a58da3373d578a915f86551ae61db9886116a7eba9316db23a5b12e32,dossier=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/notes/ex292_r8_mod7_4_plus_adj_8_dossier.md; synth_sec=5.71
ex292,ex292_r8_mod7_4_plus_mod7_9,Second-order perturbation around r7 add_mod7_4 near miss to preserve 20-level delay while reducing area.,,r7 add_mod7_4 mask plus mod7 output 9,ex292|global_state_output_plane_overlay_guarded_sweep|adj_2_3_10_11_mod7_0_4_7_9_13|mod4_base_plus_adjacent_and_mod7_selected_planes|yosys_internal_abc_g_aig|official_evaluate|delay20_guard,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/verilog/ex292_r8_mod7_4_plus_mod7_9.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/aigs/ex292_r8_mod7_4_plus_mod7_9.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/metadata/ex292_r8_mod7_4_plus_mod7_9.json,1,1,OK,6765,20,135300,84854,1.594504,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r8/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/verilog/ex292_r8_mod7_4_plus_mod7_9.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/aigs/ex292_r8_mod7_4_plus_mod7_9.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/logs/ex292_r8_mod7_4_plus_mod7_9.evaluate.py.log,845b8230705c9b0e9ce9e3b0463a00ef01f941d207fb2c3591f05c6851bc5f97,deecd01154330c108e03c640a2873ab3cc1f60cb6ff2282be5ae45c6170e2afd,dossier=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r8/ex292/notes/ex292_r8_mod7_4_plus_mod7_9_dossier.md; synth_sec=6.17
ex292,ex292_r7_sweep_add_mod7_4,Mask perturbation around the current adjacent/mod7 output-plane source to preserve delay 20 while reducing area.,,add mod7 output 4,ex292|global_state_output_plane_overlay_sweep|adj_2_3_10_11_mod7_0_4_7_13|mod4_base_plus_adjacent_and_mod7_selected_planes|yosys_internal_abc_g_aig|official_evaluate|sweep,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/verilog/ex292_r7_sweep_add_mod7_4.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/aigs/ex292_r7_sweep_add_mod7_4.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/metadata/ex292_r7_sweep_add_mod7_4.json,1,1,OK,6769,20,135380,84854,1.595446,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-mid-r7/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r7/ex292/verilog/ex292_r7_sweep_add_mod7_4.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r7/ex292/aigs/ex292_r7_sweep_add_mod7_4.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r7/ex292/logs/ex292_r7_sweep_add_mod7_4.evaluate.py.log,def4abe6aca45da25f8e612bc6dea813725117ae18547821a847ee1ae744ef4f,02b887c44084afdaa424f72b9e1b70d774a13e115ca7d9641e76b03a9208bbf0,dossier=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-mid-r7/ex292/notes/ex292_r7_sweep_add_mod7_4_dossier.md; synth_sec=4.52
ex292,ex292_r25_bdd_mod4_output_planes_abc_g_aig,global state/permutation-like transform with materially regrouped BDD roots,,abc_g_aig,ex292|global_state_transform_regrouped_bdd_roots|mod4_output_planes|four_scalar_BDD_pools_grouped_by_output_bit_modulo_4|abc_g_aig|official_truth_exact_bdd|mod4_output_planes,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/verilog/ex292_r25_bdd_mod4_output_planes_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/aigs/ex292_r25_bdd_mod4_output_planes_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/metadata/ex292_r25_bdd_mod4_output_planes_abc_g_aig.json,1,1,OK,6789,20,135780,84854,1.600160,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round25_20260613_0506/agent_shards/unknown-large-r25/candidates.csv,ex200_ex299_frontend_refgap_round25_20260613_0506,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/verilog/ex292_r25_bdd_mod4_output_planes.v,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/eval/ex292_r25_bdd_mod4_output_planes_abc_g_aig/ex292.aig,student/work/ex200_ex299_frontend_refgap_round25_20260613_0506/unknown-large-r25/ex292/logs/ex292_r25_bdd_mod4_output_planes_abc_g_aig.evaluate.py.log,4a3b4d998f856730b0707ec7000bb051fa23b369b051f775dde81dc2bd2f29ab,e071e0471fb4b44a14d712775f525a5894c00edc7ed8dccac500b808a9907708,official evaluate.py OK; group_name=mod4_output_planes; groups=0:4:8:12/1:5:9:13/2:6:10/3:7:11; bdd_nodes=4938; order=0:13:1:12:2:11:3:10:4:9:5:8:6:7
ex292,ex292_r4_mod4_planes_d19,,,source RTL resynthesis,ex292|global_state_mod4_output_planes|single_source_delay_target|preserve_mod4_bdd_pools|yosys_internal_abc_g_aig_d19|official_evaluate|mod4_planes,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/verilog/ex292_r4_mod4_planes_d19.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/aigs/ex292_r4_mod4_planes_d19.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/metadata/ex292_r4_mod4_planes_d19.json,1,1,OK,6803,20,136060,84854,1.603460,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/unknown-large-r4/candidates.csv,ex204_ex299_frontend_continuation_20260614_1216,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex292/verilog/ex292_r4_mod4_planes_d19.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex292/aigs/ex292_r4_mod4_planes_d19.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex292/logs/ex292_r4_mod4_planes_d19.evaluate.py.log,1b2fbdf304f676c01ce80f70863aa2319fe55ca40545561ff6ec25c1abfefa02,405d99d9b5300d8d5aacae0e1964de1c9d4ca17c51c37ef8dd9935575f907ae3,equivalent but did not improve target frontend ADP 135780
