case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,runtime_sec,notes
ex218,ex218_bf16_reciprocal_cube_sep_fields_e3_m3_s3,bf16_reciprocal_cube,reciprocal_cube,sep_fields_e3_m3_s3,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex218/verilog/ex218_bf16_reciprocal_cube_sep_fields_e3_m3_s3.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex218/aigs/ex218_bf16_reciprocal_cube_sep_fields_e3_m3_s3.aig,1,1,912,15,13680,8.224,semantic model exact over 65536 inputs; separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=24323
ex218,ex218_bf16_reciprocal_cube_delta_pair_first_hilo3,bf16_reciprocal_cube,reciprocal_cube,delta_pair_first_hilo3,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex218/verilog/ex218_bf16_reciprocal_cube_delta_pair_first_hilo3.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex218/aigs/ex218_bf16_reciprocal_cube_delta_pair_first_hilo3.aig,1,1,531,16,8496,3.711,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=11123
ex218,ex218_bf16_reciprocal_cube_delta_pair_mode_hilo3,bf16_reciprocal_cube,reciprocal_cube,delta_pair_mode_hilo3,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex218/verilog/ex218_bf16_reciprocal_cube_delta_pair_mode_hilo3.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex218/aigs/ex218_bf16_reciprocal_cube_delta_pair_mode_hilo3.aig,1,1,525,15,7875,3.734,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=11123
ex218,ex218_bf16_reciprocal_cube_delta_pair_mode_hilo4,bf16_reciprocal_cube,reciprocal_cube,delta_pair_mode_hilo4,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex218/verilog/ex218_bf16_reciprocal_cube_delta_pair_mode_hilo4.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex218/aigs/ex218_bf16_reciprocal_cube_delta_pair_mode_hilo4.aig,1,1,546,14,7644,4.813,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo4 items=11141
ex219,ex219_bf16_reciprocal_cbrt_aggr_semantic_positive_symmetry_fields,bf16_reciprocal_cbrt,reciprocal_cbrt,aggr_semantic_positive_symmetry_fields,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/verilog/ex219_bf16_reciprocal_cbrt_aggr_semantic_positive_symmetry_fields.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/aigs/ex219_bf16_reciprocal_cbrt_aggr_semantic_positive_symmetry_fields.aig,1,1,1040,26,27040,14.502,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs
ex219,ex219_bf16_reciprocal_cbrt_aggr_semantic_positive_field_defaults,bf16_reciprocal_cbrt,reciprocal_cbrt,aggr_semantic_positive_field_defaults,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/verilog/ex219_bf16_reciprocal_cbrt_aggr_semantic_positive_field_defaults.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/aigs/ex219_bf16_reciprocal_cbrt_aggr_semantic_positive_field_defaults.aig,1,1,1363,15,20445,7.712,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_exp_groups=256; full_default_groups=1; positive_exceptions=31244; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs
ex219,ex219_bf16_reciprocal_cbrt_aggr_semantic_exp_delta_fields,bf16_reciprocal_cbrt,reciprocal_cbrt,aggr_semantic_exp_delta_fields,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/verilog/ex219_bf16_reciprocal_cbrt_aggr_semantic_exp_delta_fields.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/aigs/ex219_bf16_reciprocal_cbrt_aggr_semantic_exp_delta_fields.aig,1,1,1111,28,31108,9.471,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=base=arith_recip_cbrt; positive_entries=32768; normal_entries=32512; special_entries=256; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs
ex219,ex219_bf16_reciprocal_cbrt_legacy_positive_default_exp_mant_case,bf16_reciprocal_cbrt,reciprocal_cbrt,legacy_positive_default_exp_mant_case,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/verilog/ex219_bf16_reciprocal_cbrt_legacy_positive_default_exp_mant_case.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/aigs/ex219_bf16_reciprocal_cbrt_legacy_positive_default_exp_mant_case.aig,1,1,1008,15,15120,5.789,semantic model exact over 65536 inputs; legacy bf16_verilog_search positive_default_exp_mant_case; 32768; default=sign_flip; exceptions=127
ex219,ex219_bf16_reciprocal_cbrt_legacy_positive_default_exp_mant_delta,bf16_reciprocal_cbrt,reciprocal_cbrt,legacy_positive_default_exp_mant_delta,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/verilog/ex219_bf16_reciprocal_cbrt_legacy_positive_default_exp_mant_delta.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/aigs/ex219_bf16_reciprocal_cbrt_legacy_positive_default_exp_mant_delta.aig,1,1,679,17,11543,5.418,semantic model exact over 65536 inputs; legacy bf16_verilog_search positive_default_exp_mant_delta; 33024; default=sign_flip; exceptions=127
ex219,ex219_bf16_reciprocal_cbrt_odd_pos_fullword_h3,bf16_reciprocal_cbrt,reciprocal_cbrt,odd_pos_fullword_h3,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/verilog/ex219_bf16_reciprocal_cbrt_odd_pos_fullword_h3.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/aigs/ex219_bf16_reciprocal_cbrt_odd_pos_fullword_h3.aig,1,1,1076,13,13988,9.205,semantic model exact over 65536 inputs; positive-domain full word with odd sign flip hi_bits=3 default_mode=mode items=27109
ex219,ex219_bf16_reciprocal_cbrt_odd_pos_fullword_h4,bf16_reciprocal_cbrt,reciprocal_cbrt,odd_pos_fullword_h4,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/verilog/ex219_bf16_reciprocal_cbrt_odd_pos_fullword_h4.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/aigs/ex219_bf16_reciprocal_cbrt_odd_pos_fullword_h4.aig,1,1,1035,13,13455,19.163,semantic model exact over 65536 inputs; positive-domain full word with odd sign flip hi_bits=4 default_mode=mode items=22720
ex219,ex219_bf16_reciprocal_cbrt_odd_pos_fields_e3_m3,bf16_reciprocal_cbrt,reciprocal_cbrt,odd_pos_fields_e3_m3,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/verilog/ex219_bf16_reciprocal_cbrt_odd_pos_fields_e3_m3.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/aigs/ex219_bf16_reciprocal_cbrt_odd_pos_fields_e3_m3.aig,1,1,1168,15,17520,7.413,semantic model exact over 65536 inputs; positive-domain odd symmetry separate fields exp_hi=3 mant_hi=3 items=28013
ex219,ex219_bf16_reciprocal_cbrt_split_sign_word_h3,bf16_reciprocal_cbrt,reciprocal_cbrt,split_sign_word_h3,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/verilog/ex219_bf16_reciprocal_cbrt_split_sign_word_h3.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/aigs/ex219_bf16_reciprocal_cbrt_split_sign_word_h3.aig,1,1,1121,14,15694,21.581,semantic model exact over 65536 inputs; split-sign word hi_bits=3 default_mode=mode items=54220
ex219,ex219_bf16_reciprocal_cbrt_sep_fields_e3_m3_s3,bf16_reciprocal_cbrt,reciprocal_cbrt,sep_fields_e3_m3_s3,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/verilog/ex219_bf16_reciprocal_cbrt_sep_fields_e3_m3_s3.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/aigs/ex219_bf16_reciprocal_cbrt_sep_fields_e3_m3_s3.aig,1,1,1242,16,19872,19.737,semantic model exact over 65536 inputs; separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=56039
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo3,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_mode_hilo3,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo3.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo3.aig,1,1,671,17,11407,10.553,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=27365
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo4,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_first_hilo4,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo4.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo4.aig,1,1,696,15,10440,10.595,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo4 items=22976
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo4,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_mode_hilo4,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo4.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_mode_hilo4.aig,1,1,720,16,11520,10.178,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo4 items=22976
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_0_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_0_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_0_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_0_bh1.aig,0,0,,,,0.109,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_1_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_1_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_1_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_1_bh1.aig,0,0,,,,0.102,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_2_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_2_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_2_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_2_bh1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_3_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_3_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_3_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_3_bh1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_4_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_4_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_4_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_4_bh1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_5_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_5_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_5_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_5_bh1.aig,0,0,,,,0.101,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_6_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_6_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_6_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_6_bh1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_7_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_7_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_7_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_7_bh1.aig,0,0,,,,0.101,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_8_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_bh1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_9_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_10_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_10_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_10_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_10_bh1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_11_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_11_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_11_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_11_bh1.aig,0,0,,,,0.103,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_12_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_12_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_12_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_12_bh1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_13_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_13_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_13_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_13_bh1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_14_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_14_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_14_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_14_bh1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_15_bh1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_15_bh1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_15_bh1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_15_bh1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_0_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_0_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_0_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_0_bh1_fix1.aig,0,0,,,,0.112,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_1_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_1_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_1_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_1_bh1_fix1.aig,0,0,,,,0.102,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_2_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_2_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_2_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_2_bh1_fix1.aig,0,0,,,,0.102,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_3_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_3_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_3_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_3_bh1_fix1.aig,0,0,,,,0.101,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_4_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_4_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_4_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_4_bh1_fix1.aig,0,0,,,,0.102,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_5_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_5_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_5_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_5_bh1_fix1.aig,0,0,,,,0.101,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_6_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_6_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_6_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_6_bh1_fix1.aig,0,0,,,,0.101,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_7_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_7_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_7_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_7_bh1_fix1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_8_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_8_bh1_fix1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_9_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix1.aig,0,0,,,,0.102,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_10_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_10_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_10_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_10_bh1_fix1.aig,0,0,,,,0.100,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_11_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_11_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_11_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_11_bh1_fix1.aig,0,0,,,,0.101,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_12_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_12_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_12_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_12_bh1_fix1.aig,0,0,,,,0.104,failed: unexpected word text footer
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_13_bh1_fix1,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_13_bh1_fix1,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_13_bh1_fix1.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_13_bh1_fix1.aig,0,0,,,,0.100,failed: unexpected word text footer
