case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex240,float_fp8,fp8-region-r26,ex240_r26_region_nested_gap_abc_g_and,E4M3FN packed add high plus low,gap-major active-region correction table,shared sign/gap/sig decode with region-local output correction,ex240|E4M3FN packed add high plus low|gap-major active-region correction table|shared sign/gap/sig decode with region-local output correction|abc_g_and|exact_e4m3fn_add_high_plus_low|gap_region_outputs|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/verilog/ex240_r26_region_nested_gap_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/aigs/ex240_r26_region_nested_gap_abc_g_and.aig,1,,1743,41,71463,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/logs/ex240_r26_region_nested_gap_abc_g_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/logs/ex240_r26_region_nested_gap_abc_g_and.yosys.log
ex240,float_fp8,fp8-region-r26,ex240_r26_region_nested_gap_abc_g_aig,E4M3FN packed add high plus low,gap-major active-region correction table,shared sign/gap/sig decode with region-local output correction,ex240|E4M3FN packed add high plus low|gap-major active-region correction table|shared sign/gap/sig decode with region-local output correction|abc_g_aig|exact_e4m3fn_add_high_plus_low|gap_region_outputs|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/verilog/ex240_r26_region_nested_gap_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/aigs/ex240_r26_region_nested_gap_abc_g_aig.aig,1,,1710,40,68400,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/logs/ex240_r26_region_nested_gap_abc_g_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/logs/ex240_r26_region_nested_gap_abc_g_aig.yosys.log
ex240,float_fp8,fp8-region-r26,ex240_r26_region_nested_gap_synth_preset_and,E4M3FN packed add high plus low,gap-major active-region correction table,shared sign/gap/sig decode with region-local output correction,ex240|E4M3FN packed add high plus low|gap-major active-region correction table|shared sign/gap/sig decode with region-local output correction|synth_preset_and|exact_e4m3fn_add_high_plus_low|gap_region_outputs|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/verilog/ex240_r26_region_nested_gap_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/aigs/ex240_r26_region_nested_gap_synth_preset_and.aig,1,,1652,38,62776,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/logs/ex240_r26_region_nested_gap_synth_preset_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/logs/ex240_r26_region_nested_gap_synth_preset_and.yosys.log
ex240,float_fp8,fp8-region-r26,ex240_r26_region_nested_gap_synth_preset_aig,E4M3FN packed add high plus low,gap-major active-region correction table,shared sign/gap/sig decode with region-local output correction,ex240|E4M3FN packed add high plus low|gap-major active-region correction table|shared sign/gap/sig decode with region-local output correction|synth_preset_aig|exact_e4m3fn_add_high_plus_low|gap_region_outputs|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/verilog/ex240_r26_region_nested_gap_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/aigs/ex240_r26_region_nested_gap_synth_preset_aig.aig,1,,1624,38,61712,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/logs/ex240_r26_region_nested_gap_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex240/logs/ex240_r26_region_nested_gap_synth_preset_aig.yosys.log
ex245,float_fp8,fp8-region-r26,ex245_r26_region_gap4_norm_abc_g_and,E5M2FN packed add high plus low,gap-limited arithmetic normalizer,shared sorted magnitude decode and local small-gap normalizer,ex245|E5M2FN packed add high plus low|gap-limited arithmetic normalizer|shared sorted magnitude decode and local small-gap normalizer|abc_g_and|exact_e5m2fn_add_high_plus_low|gap_limited_add_output|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/verilog/ex245_r26_region_gap4_norm_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/aigs/ex245_r26_region_gap4_norm_abc_g_and.aig,1,,613,71,43523,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_gap4_norm_abc_g_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_gap4_norm_abc_g_and.yosys.log
ex245,float_fp8,fp8-region-r26,ex245_r26_region_gap4_norm_abc_g_aig,E5M2FN packed add high plus low,gap-limited arithmetic normalizer,shared sorted magnitude decode and local small-gap normalizer,ex245|E5M2FN packed add high plus low|gap-limited arithmetic normalizer|shared sorted magnitude decode and local small-gap normalizer|abc_g_aig|exact_e5m2fn_add_high_plus_low|gap_limited_add_output|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/verilog/ex245_r26_region_gap4_norm_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/aigs/ex245_r26_region_gap4_norm_abc_g_aig.aig,1,,602,70,42140,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_gap4_norm_abc_g_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_gap4_norm_abc_g_aig.yosys.log
ex245,float_fp8,fp8-region-r26,ex245_r26_region_gap4_norm_synth_preset_and,E5M2FN packed add high plus low,gap-limited arithmetic normalizer,shared sorted magnitude decode and local small-gap normalizer,ex245|E5M2FN packed add high plus low|gap-limited arithmetic normalizer|shared sorted magnitude decode and local small-gap normalizer|synth_preset_and|exact_e5m2fn_add_high_plus_low|gap_limited_add_output|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/verilog/ex245_r26_region_gap4_norm_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/aigs/ex245_r26_region_gap4_norm_synth_preset_and.aig,1,,700,72,50400,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_gap4_norm_synth_preset_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_gap4_norm_synth_preset_and.yosys.log
ex245,float_fp8,fp8-region-r26,ex245_r26_region_gap4_norm_synth_preset_aig,E5M2FN packed add high plus low,gap-limited arithmetic normalizer,shared sorted magnitude decode and local small-gap normalizer,ex245|E5M2FN packed add high plus low|gap-limited arithmetic normalizer|shared sorted magnitude decode and local small-gap normalizer|synth_preset_aig|exact_e5m2fn_add_high_plus_low|gap_limited_add_output|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/verilog/ex245_r26_region_gap4_norm_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/aigs/ex245_r26_region_gap4_norm_synth_preset_aig.aig,1,,673,72,48456,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_gap4_norm_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_gap4_norm_synth_preset_aig.yosys.log
ex245,float_fp8,fp8-region-r26,ex245_r26_region_pair_delta_maxmin_abc_g_and,E5M2FN packed add high plus low,same/diff max-min pair correction tables,shared sorted sign/magnitude decode with separate same/diff correction tables,ex245|E5M2FN packed add high plus low|same/diff max-min pair correction tables|shared sorted sign/magnitude decode with separate same/diff correction tables|abc_g_and|exact_e5m2fn_add_high_plus_low|pair_delta_outputs|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/verilog/ex245_r26_region_pair_delta_maxmin_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/aigs/ex245_r26_region_pair_delta_maxmin_abc_g_and.aig,1,,4229,33,139557,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_pair_delta_maxmin_abc_g_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_pair_delta_maxmin_abc_g_and.yosys.log
ex245,float_fp8,fp8-region-r26,ex245_r26_region_pair_delta_maxmin_abc_g_aig,E5M2FN packed add high plus low,same/diff max-min pair correction tables,shared sorted sign/magnitude decode with separate same/diff correction tables,ex245|E5M2FN packed add high plus low|same/diff max-min pair correction tables|shared sorted sign/magnitude decode with separate same/diff correction tables|abc_g_aig|exact_e5m2fn_add_high_plus_low|pair_delta_outputs|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/verilog/ex245_r26_region_pair_delta_maxmin_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/aigs/ex245_r26_region_pair_delta_maxmin_abc_g_aig.aig,1,,4205,33,138765,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_pair_delta_maxmin_abc_g_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_pair_delta_maxmin_abc_g_aig.yosys.log
ex245,float_fp8,fp8-region-r26,ex245_r26_region_pair_delta_maxmin_synth_preset_and,E5M2FN packed add high plus low,same/diff max-min pair correction tables,shared sorted sign/magnitude decode with separate same/diff correction tables,ex245|E5M2FN packed add high plus low|same/diff max-min pair correction tables|shared sorted sign/magnitude decode with separate same/diff correction tables|synth_preset_and|exact_e5m2fn_add_high_plus_low|pair_delta_outputs|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/verilog/ex245_r26_region_pair_delta_maxmin_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/aigs/ex245_r26_region_pair_delta_maxmin_synth_preset_and.aig,1,,4113,33,135729,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_pair_delta_maxmin_synth_preset_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_pair_delta_maxmin_synth_preset_and.yosys.log
ex245,float_fp8,fp8-region-r26,ex245_r26_region_pair_delta_maxmin_synth_preset_aig,E5M2FN packed add high plus low,same/diff max-min pair correction tables,shared sorted sign/magnitude decode with separate same/diff correction tables,ex245|E5M2FN packed add high plus low|same/diff max-min pair correction tables|shared sorted sign/magnitude decode with separate same/diff correction tables|synth_preset_aig|exact_e5m2fn_add_high_plus_low|pair_delta_outputs|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/verilog/ex245_r26_region_pair_delta_maxmin_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/aigs/ex245_r26_region_pair_delta_maxmin_synth_preset_aig.aig,1,,4048,33,133584,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_pair_delta_maxmin_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_pair_delta_maxmin_synth_preset_aig.yosys.log
ex245,float_fp8,fp8-region-r26,ex245_r26_region_full_norm_abc_g_and,E5M2FN packed add high plus low,decoded integer add/sub arithmetic normalizer,single signed-magnitude arithmetic path with one RNE normalizer,ex245|E5M2FN packed add high plus low|decoded integer add/sub arithmetic normalizer|single signed-magnitude arithmetic path with one RNE normalizer|abc_g_and|exact_e5m2fn_add_high_plus_low|single_normalizer_output|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/verilog/ex245_r26_region_full_norm_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/aigs/ex245_r26_region_full_norm_abc_g_and.aig,1,,1841,128,235648,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_full_norm_abc_g_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_full_norm_abc_g_and.yosys.log
ex245,float_fp8,fp8-region-r26,ex245_r26_region_full_norm_abc_g_aig,E5M2FN packed add high plus low,decoded integer add/sub arithmetic normalizer,single signed-magnitude arithmetic path with one RNE normalizer,ex245|E5M2FN packed add high plus low|decoded integer add/sub arithmetic normalizer|single signed-magnitude arithmetic path with one RNE normalizer|abc_g_aig|exact_e5m2fn_add_high_plus_low|single_normalizer_output|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/verilog/ex245_r26_region_full_norm_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/aigs/ex245_r26_region_full_norm_abc_g_aig.aig,1,,1630,125,203750,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_full_norm_abc_g_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_full_norm_abc_g_aig.yosys.log
ex245,float_fp8,fp8-region-r26,ex245_r26_region_full_norm_synth_preset_and,E5M2FN packed add high plus low,decoded integer add/sub arithmetic normalizer,single signed-magnitude arithmetic path with one RNE normalizer,ex245|E5M2FN packed add high plus low|decoded integer add/sub arithmetic normalizer|single signed-magnitude arithmetic path with one RNE normalizer|synth_preset_and|exact_e5m2fn_add_high_plus_low|single_normalizer_output|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/verilog/ex245_r26_region_full_norm_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/aigs/ex245_r26_region_full_norm_synth_preset_and.aig,1,,1814,121,219494,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_full_norm_synth_preset_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_full_norm_synth_preset_and.yosys.log
ex245,float_fp8,fp8-region-r26,ex245_r26_region_full_norm_synth_preset_aig,E5M2FN packed add high plus low,decoded integer add/sub arithmetic normalizer,single signed-magnitude arithmetic path with one RNE normalizer,ex245|E5M2FN packed add high plus low|decoded integer add/sub arithmetic normalizer|single signed-magnitude arithmetic path with one RNE normalizer|synth_preset_aig|exact_e5m2fn_add_high_plus_low|single_normalizer_output|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/verilog/ex245_r26_region_full_norm_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/aigs/ex245_r26_region_full_norm_synth_preset_aig.aig,1,,1592,120,191040,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_full_norm_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex245/logs/ex245_r26_region_full_norm_synth_preset_aig.yosys.log
ex241,float_fp8,fp8-region-r26,ex241_r26_region_product_param_exception_abc_g_and,E4M3FN packed multiply high times low,product-class formula with exact exception rows,"shared sign xor, exponent sum, significand product, boundary exceptions","ex241|E4M3FN packed multiply high times low|product-class formula with exact exception rows|shared sign xor, exponent sum, significand product, boundary exceptions|abc_g_and|exact_e4m3fn_mul_high_times_low|product_class_magnitude|fp8_region_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/verilog/ex241_r26_region_product_param_exception_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/aigs/ex241_r26_region_product_param_exception_abc_g_and.aig,1,,582,40,23280,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_param_exception_abc_g_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_param_exception_abc_g_and.yosys.log
ex241,float_fp8,fp8-region-r26,ex241_r26_region_product_param_exception_abc_g_aig,E4M3FN packed multiply high times low,product-class formula with exact exception rows,"shared sign xor, exponent sum, significand product, boundary exceptions","ex241|E4M3FN packed multiply high times low|product-class formula with exact exception rows|shared sign xor, exponent sum, significand product, boundary exceptions|abc_g_aig|exact_e4m3fn_mul_high_times_low|product_class_magnitude|fp8_region_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/verilog/ex241_r26_region_product_param_exception_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/aigs/ex241_r26_region_product_param_exception_abc_g_aig.aig,1,,577,40,23080,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_param_exception_abc_g_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_param_exception_abc_g_aig.yosys.log
ex241,float_fp8,fp8-region-r26,ex241_r26_region_product_param_exception_synth_preset_and,E4M3FN packed multiply high times low,product-class formula with exact exception rows,"shared sign xor, exponent sum, significand product, boundary exceptions","ex241|E4M3FN packed multiply high times low|product-class formula with exact exception rows|shared sign xor, exponent sum, significand product, boundary exceptions|synth_preset_and|exact_e4m3fn_mul_high_times_low|product_class_magnitude|fp8_region_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/verilog/ex241_r26_region_product_param_exception_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/aigs/ex241_r26_region_product_param_exception_synth_preset_and.aig,1,,534,40,21360,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_param_exception_synth_preset_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_param_exception_synth_preset_and.yosys.log
ex241,float_fp8,fp8-region-r26,ex241_r26_region_product_param_exception_synth_preset_aig,E4M3FN packed multiply high times low,product-class formula with exact exception rows,"shared sign xor, exponent sum, significand product, boundary exceptions","ex241|E4M3FN packed multiply high times low|product-class formula with exact exception rows|shared sign xor, exponent sum, significand product, boundary exceptions|synth_preset_aig|exact_e4m3fn_mul_high_times_low|product_class_magnitude|fp8_region_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/verilog/ex241_r26_region_product_param_exception_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/aigs/ex241_r26_region_product_param_exception_synth_preset_aig.aig,1,,534,40,21360,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_param_exception_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_param_exception_synth_preset_aig.yosys.log
ex241,float_fp8,fp8-region-r26,ex241_r26_region_product_bit_exception_abc_g_and,E4M3FN packed multiply high times low,selected output-bit exception predicates,shared exponent sum and product with bitwise boundary overlay,ex241|E4M3FN packed multiply high times low|selected output-bit exception predicates|shared exponent sum and product with bitwise boundary overlay|abc_g_and|exact_e4m3fn_mul_high_times_low|bit_exception_magnitude|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/verilog/ex241_r26_region_product_bit_exception_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/aigs/ex241_r26_region_product_bit_exception_abc_g_and.aig,1,,735,41,30135,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_bit_exception_abc_g_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_bit_exception_abc_g_and.yosys.log
ex241,float_fp8,fp8-region-r26,ex241_r26_region_product_bit_exception_abc_g_aig,E4M3FN packed multiply high times low,selected output-bit exception predicates,shared exponent sum and product with bitwise boundary overlay,ex241|E4M3FN packed multiply high times low|selected output-bit exception predicates|shared exponent sum and product with bitwise boundary overlay|abc_g_aig|exact_e4m3fn_mul_high_times_low|bit_exception_magnitude|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/verilog/ex241_r26_region_product_bit_exception_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/aigs/ex241_r26_region_product_bit_exception_abc_g_aig.aig,1,,734,41,30094,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_bit_exception_abc_g_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_bit_exception_abc_g_aig.yosys.log
ex241,float_fp8,fp8-region-r26,ex241_r26_region_product_bit_exception_synth_preset_and,E4M3FN packed multiply high times low,selected output-bit exception predicates,shared exponent sum and product with bitwise boundary overlay,ex241|E4M3FN packed multiply high times low|selected output-bit exception predicates|shared exponent sum and product with bitwise boundary overlay|synth_preset_and|exact_e4m3fn_mul_high_times_low|bit_exception_magnitude|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/verilog/ex241_r26_region_product_bit_exception_synth_preset_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/aigs/ex241_r26_region_product_bit_exception_synth_preset_and.aig,1,,704,40,28160,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_bit_exception_synth_preset_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_bit_exception_synth_preset_and.yosys.log
ex241,float_fp8,fp8-region-r26,ex241_r26_region_product_bit_exception_synth_preset_aig,E4M3FN packed multiply high times low,selected output-bit exception predicates,shared exponent sum and product with bitwise boundary overlay,ex241|E4M3FN packed multiply high times low|selected output-bit exception predicates|shared exponent sum and product with bitwise boundary overlay|synth_preset_aig|exact_e4m3fn_mul_high_times_low|bit_exception_magnitude|fp8_region_r26,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/verilog/ex241_r26_region_product_bit_exception_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/aigs/ex241_r26_region_product_bit_exception_synth_preset_aig.aig,1,,703,40,28120,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_bit_exception_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex241/logs/ex241_r26_region_product_bit_exception_synth_preset_aig.yosys.log
ex242,float_fp8,fp8-region-r26,ex242_r26_region_div_formula_bit_exception_abc_g_and,E4M3FN packed division low over high,quotient formula with bitwise boundary exceptions,"shared special-case shell, exponent delta, sig pair, bit exceptions","ex242|E4M3FN packed division low over high|quotient formula with bitwise boundary exceptions|shared special-case shell, exponent delta, sig pair, bit exceptions|abc_g_and|exact_e4m3fn_div_low_over_high|bit_exception_quotient|fp8_region_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/verilog/ex242_r26_region_div_formula_bit_exception_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/aigs/ex242_r26_region_div_formula_bit_exception_abc_g_and.aig,1,,1439,27,38853,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_formula_bit_exception_abc_g_and.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_formula_bit_exception_abc_g_and.yosys.log
ex242,float_fp8,fp8-region-r26,ex242_r26_region_div_formula_bit_exception_abc_g_aig,E4M3FN packed division low over high,quotient formula with bitwise boundary exceptions,"shared special-case shell, exponent delta, sig pair, bit exceptions","ex242|E4M3FN packed division low over high|quotient formula with bitwise boundary exceptions|shared special-case shell, exponent delta, sig pair, bit exceptions|abc_g_aig|exact_e4m3fn_div_low_over_high|bit_exception_quotient|fp8_region_r26",student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/verilog/ex242_r26_region_div_formula_bit_exception_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/aigs/ex242_r26_region_div_formula_bit_exception_abc_g_aig.aig,1,,1423,25,35575,student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_formula_bit_exception_abc_g_aig.evaluate.py.log,official evaluate.py status OK; yosys_log=student/work/ex240_ex299_frontend_gt2_round26_20260613_0556/fp8-region-r26/ex242/logs/ex242_r26_region_div_formula_bit_exception_abc_g_aig.yosys.log
