case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes,evaluate_py_ok,evaluate_py_adp,evaluate_py_returncode,evaluate_py_notes
ex293,ex293_rotate_low_split_default_late_flatten,unknown_15x15,late_flatten,student/work/reverse_unknown_20260603_1812/ex293/verilog/ex293_unknown_15x15_rotate_low_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex293/aigs/ex293_rotate_low_split_default_late_flatten.aig,1,1,1,8158,18,146844,112966,1.299896,1,0,synthflow_exact,move flatten after techmap,17.420,move flatten after techmap,1,146844,0,
ex293,ex293_rotate_low_split_default_no_internal_abc,unknown_15x15,no_internal_abc,student/work/reverse_unknown_20260603_1812/ex293/verilog/ex293_unknown_15x15_rotate_low_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex293/aigs/ex293_rotate_low_split_default_no_internal_abc.aig,1,1,1,9845,23,226435,112966,2.004453,0,0,synthflow_exact,skip Yosys internal abc pass,16.957,skip Yosys internal abc pass,1,226435,0,
ex293,ex293_rotate_low_split_default_synth_preset,unknown_15x15,synth_preset,student/work/reverse_unknown_20260603_1812/ex293/verilog/ex293_unknown_15x15_rotate_low_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex293/aigs/ex293_rotate_low_split_default_synth_preset.aig,1,1,1,8054,18,144972,112966,1.283324,1,0,synthflow_exact,Yosys synth preset with flatten,17.484,Yosys synth preset with flatten,1,144972,0,
ex293,ex293_rotate_low_split_default_synth_preset_noabc,unknown_15x15,synth_preset_noabc,student/work/reverse_unknown_20260603_1812/ex293/verilog/ex293_unknown_15x15_rotate_low_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex293/aigs/ex293_rotate_low_split_default_synth_preset_noabc.aig,1,1,1,15192,24,364608,112966,3.227591,0,0,synthflow_exact,Yosys synth preset without abc,16.477,Yosys synth preset without abc,1,364608,0,
ex296,ex296_high_split_default_abc_d20,unknown_13x13,abc_d20,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_d20.aig,1,1,1,9032,17,153544,104025,1.476030,1,0,synthflow_exact,Yosys abc delay target 20,5.603,Yosys abc delay target 20,1,153544,0,
ex296,ex296_high_split_default_abc_d21,unknown_13x13,abc_d21,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_d21.aig,1,1,1,9032,17,153544,104025,1.476030,1,0,synthflow_exact,Yosys abc delay target 21,5.951,Yosys abc delay target 21,1,153544,0,
ex296,ex296_high_split_default_abc_d22,unknown_13x13,abc_d22,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_d22.aig,1,1,1,9032,17,153544,104025,1.476030,1,0,synthflow_exact,Yosys abc delay target 22,5.507,Yosys abc delay target 22,1,153544,0,
ex296,ex296_high_split_default_abc_d24,unknown_13x13,abc_d24,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_d24.aig,1,1,1,9032,17,153544,104025,1.476030,1,0,synthflow_exact,Yosys abc delay target 24,5.539,Yosys abc delay target 24,1,153544,0,
ex296,ex296_high_split_default_abc_fast,unknown_13x13,abc_fast,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_fast.aig,1,1,1,11835,19,224865,104025,2.161644,0,0,synthflow_exact,Yosys abc fast script,4.957,Yosys abc fast script,1,224865,0,
ex296,ex296_high_split_default_abc_g_aig,unknown_13x13,abc_g_aig,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_g_aig.aig,1,1,1,8987,16,143792,104025,1.382283,1,0,synthflow_exact,Yosys abc gate set aig,5.556,Yosys abc gate set aig,1,143792,0,
ex296,ex296_high_split_default_abc_g_aig_d18,unknown_13x13,abc_g_aig_d18,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_g_aig_d18.aig,1,1,1,8987,16,143792,104025,1.382283,1,0,synthflow_exact,Yosys abc gate set aig delay target 18,5.804,Yosys abc gate set aig delay target 18,1,143792,0,
ex296,ex296_high_split_default_abc_g_aig_d19,unknown_13x13,abc_g_aig_d19,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_g_aig_d19.aig,1,1,1,8987,16,143792,104025,1.382283,1,0,synthflow_exact,Yosys abc gate set aig delay target 19,5.796,Yosys abc gate set aig delay target 19,1,143792,0,
ex296,ex296_high_split_default_abc_g_aig_d20,unknown_13x13,abc_g_aig_d20,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_g_aig_d20.aig,1,1,1,8987,16,143792,104025,1.382283,1,0,synthflow_exact,Yosys abc gate set aig delay target 20,5.697,Yosys abc gate set aig delay target 20,1,143792,0,
ex296,ex296_high_split_default_abc_g_aig_d21,unknown_13x13,abc_g_aig_d21,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_g_aig_d21.aig,1,1,1,8987,16,143792,104025,1.382283,1,0,synthflow_exact,Yosys abc gate set aig delay target 21,6.025,Yosys abc gate set aig delay target 21,1,143792,0,
ex296,ex296_high_split_default_abc_g_and_mux,unknown_13x13,abc_g_and_mux,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_g_and_mux.aig,1,1,1,9286,18,167148,104025,1.606806,0,0,synthflow_exact,"Yosys abc gate set AND,MUX",5.687,"Yosys abc gate set AND,MUX",1,167148,0,
ex296,ex296_high_split_default_abc_g_cmos2,unknown_13x13,abc_g_cmos2,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_g_cmos2.aig,1,1,1,9228,17,156876,104025,1.508061,0,0,synthflow_exact,Yosys abc gate set cmos2,6.026,Yosys abc gate set cmos2,1,156876,0,
ex296,ex296_high_split_default_abc_g_gates,unknown_13x13,abc_g_gates,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_g_gates.aig,1,1,1,8984,17,152728,104025,1.468186,1,0,synthflow_exact,Yosys abc gate set gates,5.792,Yosys abc gate set gates,1,152728,0,
ex296,ex296_high_split_default_abc_g_simple,unknown_13x13,abc_g_simple,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_g_simple.aig,1,1,1,9317,18,167706,104025,1.612170,0,0,synthflow_exact,Yosys abc gate set simple,6.052,Yosys abc gate set simple,1,167706,0,
ex296,ex296_high_split_default_default_recheck,unknown_13x13,default_recheck,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_default_recheck.aig,1,1,1,9032,17,153544,104025,1.476030,1,0,synthflow_exact,current project Yosys script sanity recheck,5.352,current project Yosys script sanity recheck,1,153544,0,
ex296,ex296_high_split_default_extra_opt_share,unknown_13x13,extra_opt_share,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_extra_opt_share.aig,1,1,1,9032,17,153544,104025,1.476030,1,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,5.916,extra opt_reduce/opt_muxtree/wreduce/share before techmap,1,153544,0,
ex296,ex296_high_split_default_late_flatten,unknown_13x13,late_flatten,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_late_flatten.aig,1,1,1,9032,17,153544,104025,1.476030,1,0,synthflow_exact,move flatten after techmap,5.457,move flatten after techmap,1,153544,0,
ex296,ex296_high_split_default_no_internal_abc,unknown_13x13,no_internal_abc,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_no_internal_abc.aig,1,1,1,11964,19,227316,104025,2.185205,0,0,synthflow_exact,skip Yosys internal abc pass,5.243,skip Yosys internal abc pass,1,227316,0,
ex296,ex296_high_split_default_synth_preset,unknown_13x13,synth_preset,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_synth_preset.aig,1,1,1,8994,18,161892,104025,1.556280,0,0,synthflow_exact,Yosys synth preset with flatten,6.490,Yosys synth preset with flatten,1,161892,0,
ex296,ex296_high_split_default_synth_preset_noabc,unknown_13x13,synth_preset_noabc,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_synth_preset_noabc.aig,1,1,1,12580,20,251600,104025,2.418649,0,0,synthflow_exact,Yosys synth preset without abc,4.970,Yosys synth preset without abc,1,251600,0,
ex298,ex298_rotate_high_split_default_abc_d20,unknown_15x15,abc_d20,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_abc_d20.aig,1,1,1,34185,20,683700,442296,1.545797,0,0,synthflow_exact,Yosys abc delay target 20,30.321,Yosys abc delay target 20,1,683700,0,
ex298,ex298_rotate_high_split_default_abc_d21,unknown_15x15,abc_d21,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_abc_d21.aig,1,1,1,34185,20,683700,442296,1.545797,0,0,synthflow_exact,Yosys abc delay target 21,30.112,Yosys abc delay target 21,1,683700,0,
ex298,ex298_rotate_high_split_default_abc_d22,unknown_15x15,abc_d22,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_abc_d22.aig,1,1,1,34185,20,683700,442296,1.545797,0,0,synthflow_exact,Yosys abc delay target 22,30.787,Yosys abc delay target 22,1,683700,0,
ex298,ex298_rotate_high_split_default_abc_d24,unknown_15x15,abc_d24,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_abc_d24.aig,1,1,1,34185,20,683700,442296,1.545797,0,0,synthflow_exact,Yosys abc delay target 24,30.007,Yosys abc delay target 24,1,683700,0,
ex298,ex298_rotate_high_split_default_abc_fast,unknown_15x15,abc_fast,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_abc_fast.aig,1,1,1,45677,22,1004894,442296,2.271994,0,0,synthflow_exact,Yosys abc fast script,27.686,Yosys abc fast script,1,1004894,0,
ex298,ex298_rotate_high_split_default_abc_g_aig,unknown_15x15,abc_g_aig,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_abc_g_aig.aig,1,1,1,34033,19,646627,442296,1.461978,1,0,synthflow_exact,Yosys abc gate set aig,32.836,Yosys abc gate set aig,1,646627,0,
ex298,ex298_rotate_high_split_default_abc_g_aig_d18,unknown_15x15,abc_g_aig_d18,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_abc_g_aig_d18.aig,1,1,1,34033,19,646627,442296,1.461978,1,0,synthflow_exact,Yosys abc gate set aig delay target 18,30.277,Yosys abc gate set aig delay target 18,1,646627,0,
ex298,ex298_rotate_high_split_default_abc_g_aig_d19,unknown_15x15,abc_g_aig_d19,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_abc_g_aig_d19.aig,1,1,1,34033,19,646627,442296,1.461978,1,0,synthflow_exact,Yosys abc gate set aig delay target 19,31.637,Yosys abc gate set aig delay target 19,1,646627,0,
ex298,ex298_rotate_high_split_default_abc_g_aig_d20,unknown_15x15,abc_g_aig_d20,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_abc_g_aig_d20.aig,1,1,1,34033,19,646627,442296,1.461978,1,0,synthflow_exact,Yosys abc gate set aig delay target 20,31.323,Yosys abc gate set aig delay target 20,1,646627,0,
ex298,ex298_rotate_high_split_default_abc_g_aig_d21,unknown_15x15,abc_g_aig_d21,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_abc_g_aig_d21.aig,1,1,1,34033,19,646627,442296,1.461978,1,0,synthflow_exact,Yosys abc gate set aig delay target 21,31.230,Yosys abc gate set aig delay target 21,1,646627,0,
ex298,ex298_rotate_high_split_default_abc_g_and_mux,unknown_15x15,abc_g_and_mux,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_abc_g_and_mux.aig,1,1,1,34987,21,734727,442296,1.661166,0,0,synthflow_exact,"Yosys abc gate set AND,MUX",31.856,"Yosys abc gate set AND,MUX",1,734727,0,
ex298,ex298_rotate_high_split_default_abc_g_cmos2,unknown_15x15,abc_g_cmos2,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_abc_g_cmos2.aig,1,1,1,34968,20,699360,442296,1.581204,0,0,synthflow_exact,Yosys abc gate set cmos2,32.890,Yosys abc gate set cmos2,1,699360,0,
ex298,ex298_rotate_high_split_default_abc_g_gates,unknown_15x15,abc_g_gates,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_abc_g_gates.aig,1,1,1,34034,20,680680,442296,1.538969,0,0,synthflow_exact,Yosys abc gate set gates,32.595,Yosys abc gate set gates,1,680680,0,
ex298,ex298_rotate_high_split_default_abc_g_simple,unknown_15x15,abc_g_simple,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_abc_g_simple.aig,1,1,1,35548,20,710960,442296,1.607430,0,0,synthflow_exact,Yosys abc gate set simple,33.721,Yosys abc gate set simple,1,710960,0,
ex298,ex298_rotate_high_split_default_default_recheck,unknown_15x15,default_recheck,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_default_recheck.aig,1,1,1,34185,20,683700,442296,1.545797,0,0,synthflow_exact,current project Yosys script sanity recheck,30.889,current project Yosys script sanity recheck,1,683700,0,
ex298,ex298_rotate_high_split_default_extra_opt_share,unknown_15x15,extra_opt_share,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_extra_opt_share.aig,1,1,1,34185,20,683700,442296,1.545797,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,33.122,extra opt_reduce/opt_muxtree/wreduce/share before techmap,1,683700,0,
ex298,ex298_rotate_high_split_default_late_flatten,unknown_15x15,late_flatten,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_late_flatten.aig,1,1,1,34185,20,683700,442296,1.545797,0,0,synthflow_exact,move flatten after techmap,31.640,move flatten after techmap,1,683700,0,
ex298,ex298_rotate_high_split_default_no_internal_abc,unknown_15x15,no_internal_abc,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_no_internal_abc.aig,1,1,1,45956,22,1011032,442296,2.285872,0,0,synthflow_exact,skip Yosys internal abc pass,28.770,skip Yosys internal abc pass,1,1011032,0,
ex298,ex298_rotate_high_split_default_synth_preset,unknown_15x15,synth_preset,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_synth_preset.aig,1,1,1,33981,19,645639,442296,1.459744,1,0,synthflow_exact,Yosys synth preset with flatten,34.675,Yosys synth preset with flatten,1,645639,0,
ex298,ex298_rotate_high_split_default_synth_preset_noabc,unknown_15x15,synth_preset_noabc,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_synth_preset_noabc.aig,1,1,1,48800,23,1122400,442296,2.537667,0,0,synthflow_exact,Yosys synth preset without abc,27.003,Yosys synth preset without abc,1,1122400,0,
