case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,notes
ex202,ex202_bf16_exp10_default_se082_m04,bf16_exp10,default_choice_se082_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se082_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se082_m04.aig,1,1,1,3702,16,59232,3.180,current best shape with sign_exp 082 default changed from 4cbf to mant 04 word 4d2a
ex202,ex202_bf16_exp10_default_se082_m08,bf16_exp10,default_choice_se082_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se082_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se082_m08.aig,1,1,1,3702,16,59232,3.135,current best shape with sign_exp 082 default changed from 4cbf to mant 08 word 4d97
ex202,ex202_bf16_exp10_default_se082_m10,bf16_exp10,default_choice_se082_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se082_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se082_m10.aig,1,1,1,3702,16,59232,3.153,current best shape with sign_exp 082 default changed from 4cbf to mant 10 word 4e6e
ex202,ex202_bf16_exp10_default_se082_m20,bf16_exp10,default_choice_se082_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se082_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se082_m20.aig,1,1,1,3702,16,59232,3.210,current best shape with sign_exp 082 default changed from 4cbf to mant 20 word 5015
ex202,ex202_bf16_exp10_default_se082_m30,bf16_exp10,default_choice_se082_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se082_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se082_m30.aig,1,1,1,3702,16,59232,3.060,current best shape with sign_exp 082 default changed from 4cbf to mant 30 word 51ba
ex202,ex202_bf16_exp10_default_se082_m40,bf16_exp10,default_choice_se082_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se082_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se082_m40.aig,1,1,1,3702,16,59232,3.102,current best shape with sign_exp 082 default changed from 4cbf to mant 40 word 5369
ex202,ex202_bf16_exp10_default_se082_m50,bf16_exp10,default_choice_se082_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se082_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se082_m50.aig,1,1,1,3702,16,59232,3.108,current best shape with sign_exp 082 default changed from 4cbf to mant 50 word 5512
ex202,ex202_bf16_exp10_default_se082_m60,bf16_exp10,default_choice_se082_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se082_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se082_m60.aig,1,1,1,3702,16,59232,3.103,current best shape with sign_exp 082 default changed from 4cbf to mant 60 word 56b6
ex202,ex202_bf16_exp10_default_se082_m70,bf16_exp10,default_choice_se082_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se082_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se082_m70.aig,1,1,1,3702,16,59232,3.081,current best shape with sign_exp 082 default changed from 4cbf to mant 70 word 5863
ex202,ex202_bf16_exp10_default_se082_m7f,bf16_exp10,default_choice_se082_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se082_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se082_m7f.aig,1,1,1,3702,16,59232,3.125,current best shape with sign_exp 082 default changed from 4cbf to mant 7f word 59f6
ex202,ex202_bf16_exp10_default_se083_m01,bf16_exp10,default_choice_se083_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se083_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se083_m01.aig,1,1,1,3702,16,59232,3.133,current best shape with sign_exp 083 default changed from 5a0e to mant 01 word 5a3e
ex202,ex202_bf16_exp10_default_se083_m02,bf16_exp10,default_choice_se083_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se083_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se083_m02.aig,1,1,1,3702,16,59232,3.190,current best shape with sign_exp 083 default changed from 5a0e to mant 02 word 5a7d
ex202,ex202_bf16_exp10_default_se083_m04,bf16_exp10,default_choice_se083_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se083_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se083_m04.aig,1,1,1,3702,16,59232,3.087,current best shape with sign_exp 083 default changed from 5a0e to mant 04 word 5ae1
ex202,ex202_bf16_exp10_default_se083_m08,bf16_exp10,default_choice_se083_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se083_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se083_m08.aig,1,1,1,3702,16,59232,3.126,current best shape with sign_exp 083 default changed from 5a0e to mant 08 word 5bb2
ex202,ex202_bf16_exp10_default_se083_m10,bf16_exp10,default_choice_se083_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se083_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se083_m10.aig,1,1,1,3702,16,59232,3.066,current best shape with sign_exp 083 default changed from 5a0e to mant 10 word 5d5e
ex202,ex202_bf16_exp10_default_se083_m20,bf16_exp10,default_choice_se083_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se083_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se083_m20.aig,1,1,1,3702,16,59232,3.131,current best shape with sign_exp 083 default changed from 5a0e to mant 20 word 60ad
ex202,ex202_bf16_exp10_default_se083_m30,bf16_exp10,default_choice_se083_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se083_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se083_m30.aig,1,1,1,3702,16,59232,3.256,current best shape with sign_exp 083 default changed from 5a0e to mant 30 word 6408
ex202,ex202_bf16_exp10_default_se083_m40,bf16_exp10,default_choice_se083_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se083_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se083_m40.aig,1,1,1,3702,16,59232,3.127,current best shape with sign_exp 083 default changed from 5a0e to mant 40 word 6754
ex202,ex202_bf16_exp10_default_se083_m50,bf16_exp10,default_choice_se083_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se083_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se083_m50.aig,1,1,1,3702,16,59232,3.086,current best shape with sign_exp 083 default changed from 5a0e to mant 50 word 6aa5
ex202,ex202_bf16_exp10_default_se083_m60,bf16_exp10,default_choice_se083_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se083_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se083_m60.aig,1,1,1,3702,16,59232,3.219,current best shape with sign_exp 083 default changed from 5a0e to mant 60 word 6e01
ex202,ex202_bf16_exp10_default_se083_m70,bf16_exp10,default_choice_se083_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se083_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se083_m70.aig,1,1,1,3702,16,59232,3.131,current best shape with sign_exp 083 default changed from 5a0e to mant 70 word 714a
ex202,ex202_bf16_exp10_default_se083_m7f,bf16_exp10,default_choice_se083_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se083_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se083_m7f.aig,1,1,1,3702,16,59232,3.074,current best shape with sign_exp 083 default changed from 5a0e to mant 7f word 746d
ex202,ex202_bf16_exp10_default_se084_m00,bf16_exp10,default_choice_se084_m00,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se084_m00.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se084_m00.aig,1,1,1,3687,17,62679,3.148,current best shape with sign_exp 084 default changed from 7f80 to mant 00 word 749e
ex202,ex202_bf16_exp10_default_se084_m01,bf16_exp10,default_choice_se084_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se084_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se084_m01.aig,1,1,1,3687,17,62679,3.209,current best shape with sign_exp 084 default changed from 7f80 to mant 01 word 750c
ex202,ex202_bf16_exp10_default_se084_m02,bf16_exp10,default_choice_se084_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se084_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se084_m02.aig,1,1,1,3687,17,62679,3.204,current best shape with sign_exp 084 default changed from 7f80 to mant 02 word 7579
ex202,ex202_bf16_exp10_default_se084_m04,bf16_exp10,default_choice_se084_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se084_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se084_m04.aig,1,1,1,3687,17,62679,3.325,current best shape with sign_exp 084 default changed from 7f80 to mant 04 word 7645
ex202,ex202_bf16_exp10_default_se084_m08,bf16_exp10,default_choice_se084_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se084_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se084_m08.aig,1,1,1,3687,17,62679,3.144,current best shape with sign_exp 084 default changed from 7f80 to mant 08 word 77f7
ex202,ex202_bf16_exp10_default_se084_m10,bf16_exp10,default_choice_se084_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se084_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se084_m10.aig,1,1,1,3687,17,62679,3.130,current best shape with sign_exp 084 default changed from 7f80 to mant 10 word 7b41
ex202,ex202_bf16_exp10_default_se17d_m00,bf16_exp10,default_choice_se17d_m00,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17d_m00.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17d_m00.aig,1,1,1,3702,16,59232,3.292,current best shape with sign_exp 17d default changed from 3f0f to mant 00 word 3f10
ex202,ex202_bf16_exp10_default_se17d_m04,bf16_exp10,default_choice_se17d_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17d_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17d_m04.aig,1,1,1,3702,16,59232,3.120,current best shape with sign_exp 17d default changed from 3f0f to mant 04 word 3f0d
ex202,ex202_bf16_exp10_default_se17d_m08,bf16_exp10,default_choice_se17d_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17d_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17d_m08.aig,1,1,1,3702,16,59232,3.139,current best shape with sign_exp 17d default changed from 3f0f to mant 08 word 3f0b
ex202,ex202_bf16_exp10_default_se17d_m10,bf16_exp10,default_choice_se17d_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17d_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17d_m10.aig,1,1,1,3702,16,59232,3.163,current best shape with sign_exp 17d default changed from 3f0f to mant 10 word 3f06
ex202,ex202_bf16_exp10_default_se17d_m20,bf16_exp10,default_choice_se17d_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17d_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17d_m20.aig,1,1,1,3702,16,59232,3.211,current best shape with sign_exp 17d default changed from 3f0f to mant 20 word 3ef9
ex202,ex202_bf16_exp10_default_se17d_m30,bf16_exp10,default_choice_se17d_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17d_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17d_m30.aig,1,1,1,3702,16,59232,3.083,current best shape with sign_exp 17d default changed from 3f0f to mant 30 word 3ee8
ex202,ex202_bf16_exp10_default_se17d_m40,bf16_exp10,default_choice_se17d_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17d_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17d_m40.aig,1,1,1,3702,16,59232,3.190,current best shape with sign_exp 17d default changed from 3f0f to mant 40 word 3ed8
ex202,ex202_bf16_exp10_default_se17d_m50,bf16_exp10,default_choice_se17d_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17d_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17d_m50.aig,1,1,1,3702,16,59232,3.187,current best shape with sign_exp 17d default changed from 3f0f to mant 50 word 3ec9
ex202,ex202_bf16_exp10_default_se17d_m60,bf16_exp10,default_choice_se17d_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17d_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17d_m60.aig,1,1,1,3702,16,59232,3.087,current best shape with sign_exp 17d default changed from 3f0f to mant 60 word 3ebb
ex202,ex202_bf16_exp10_default_se17d_m70,bf16_exp10,default_choice_se17d_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17d_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17d_m70.aig,1,1,1,3702,16,59232,3.140,current best shape with sign_exp 17d default changed from 3f0f to mant 70 word 3eae
ex202,ex202_bf16_exp10_default_se17d_m7f,bf16_exp10,default_choice_se17d_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17d_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17d_m7f.aig,1,1,1,3702,16,59232,3.116,current best shape with sign_exp 17d default changed from 3f0f to mant 7f word 3ea3
ex202,ex202_bf16_exp10_default_se17e_m01,bf16_exp10,default_choice_se17e_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m01.aig,1,1,1,3702,16,59232,3.085,current best shape with sign_exp 17e default changed from 3ea2 to mant 01 word 3ea0
ex202,ex202_bf16_exp10_default_se17e_m02,bf16_exp10,default_choice_se17e_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m02.aig,1,1,1,3702,16,59232,3.111,current best shape with sign_exp 17e default changed from 3ea2 to mant 02 word 3e9f
ex202,ex202_bf16_exp10_default_se17e_m04,bf16_exp10,default_choice_se17e_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m04.aig,1,1,1,3702,16,59232,3.098,current best shape with sign_exp 17e default changed from 3ea2 to mant 04 word 3e9c
ex202,ex202_bf16_exp10_default_se17e_m08,bf16_exp10,default_choice_se17e_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m08.aig,1,1,1,3702,16,59232,3.144,current best shape with sign_exp 17e default changed from 3ea2 to mant 08 word 3e97
ex202,ex202_bf16_exp10_default_se17e_m10,bf16_exp10,default_choice_se17e_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m10.aig,1,1,1,3702,16,59232,3.103,current best shape with sign_exp 17e default changed from 3ea2 to mant 10 word 3e8c
ex202,ex202_bf16_exp10_default_se17e_m20,bf16_exp10,default_choice_se17e_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m20.aig,1,1,1,3702,16,59232,3.271,current best shape with sign_exp 17e default changed from 3ea2 to mant 20 word 3e73
ex202,ex202_bf16_exp10_default_se17e_m30,bf16_exp10,default_choice_se17e_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m30.aig,1,1,1,3702,16,59232,3.129,current best shape with sign_exp 17e default changed from 3ea2 to mant 30 word 3e52
ex202,ex202_bf16_exp10_default_se17e_m40,bf16_exp10,default_choice_se17e_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m40.aig,1,1,1,3702,16,59232,3.153,current best shape with sign_exp 17e default changed from 3ea2 to mant 40 word 3e36
ex202,ex202_bf16_exp10_default_se17e_m50,bf16_exp10,default_choice_se17e_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m50.aig,1,1,1,3702,16,59232,3.120,current best shape with sign_exp 17e default changed from 3ea2 to mant 50 word 3e1e
ex202,ex202_bf16_exp10_default_se17e_m60,bf16_exp10,default_choice_se17e_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m60.aig,1,1,1,3702,16,59232,3.182,current best shape with sign_exp 17e default changed from 3ea2 to mant 60 word 3e09
ex202,ex202_bf16_exp10_default_se17e_m70,bf16_exp10,default_choice_se17e_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m70.aig,1,1,1,3702,16,59232,3.109,current best shape with sign_exp 17e default changed from 3ea2 to mant 70 word 3dec
ex202,ex202_bf16_exp10_default_se17e_m7f,bf16_exp10,default_choice_se17e_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m7f.aig,1,1,1,3702,16,59232,3.124,current best shape with sign_exp 17e default changed from 3ea2 to mant 7f word 3dcf
ex202,ex202_bf16_exp10_default_se17f_m01,bf16_exp10,default_choice_se17f_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m01.aig,1,1,1,3702,16,59232,3.145,current best shape with sign_exp 17f default changed from 3dcd to mant 01 word 3dc9
ex202,ex202_bf16_exp10_default_se17f_m02,bf16_exp10,default_choice_se17f_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m02.aig,1,1,1,3702,16,59232,3.123,current best shape with sign_exp 17f default changed from 3dcd to mant 02 word 3dc6
ex202,ex202_bf16_exp10_default_se17f_m04,bf16_exp10,default_choice_se17f_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m04.aig,1,1,1,3702,16,59232,3.115,current best shape with sign_exp 17f default changed from 3dcd to mant 04 word 3dbf
ex202,ex202_bf16_exp10_default_se17f_m08,bf16_exp10,default_choice_se17f_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m08.aig,1,1,1,3702,16,59232,3.285,current best shape with sign_exp 17f default changed from 3dcd to mant 08 word 3db1
ex202,ex202_bf16_exp10_default_se17f_m10,bf16_exp10,default_choice_se17f_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m10.aig,1,1,1,3702,16,59232,3.088,current best shape with sign_exp 17f default changed from 3dcd to mant 10 word 3d9a
ex202,ex202_bf16_exp10_default_se17f_m20,bf16_exp10,default_choice_se17f_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m20.aig,1,1,1,3702,16,59232,3.102,current best shape with sign_exp 17f default changed from 3dcd to mant 20 word 3d66
ex202,ex202_bf16_exp10_default_se17f_m30,bf16_exp10,default_choice_se17f_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m30.aig,1,1,1,3702,16,59232,3.113,current best shape with sign_exp 17f default changed from 3dcd to mant 30 word 3d2d
ex202,ex202_bf16_exp10_default_se17f_m40,bf16_exp10,default_choice_se17f_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m40.aig,1,1,1,3702,16,59232,3.146,current best shape with sign_exp 17f default changed from 3dcd to mant 40 word 3d02
ex202,ex202_bf16_exp10_default_se17f_m50,bf16_exp10,default_choice_se17f_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m50.aig,1,1,1,3702,16,59232,3.156,current best shape with sign_exp 17f default changed from 3dcd to mant 50 word 3cc2
ex202,ex202_bf16_exp10_default_se17f_m60,bf16_exp10,default_choice_se17f_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m60.aig,1,1,1,3702,16,59232,3.101,current best shape with sign_exp 17f default changed from 3dcd to mant 60 word 3c92
ex202,ex202_bf16_exp10_default_se17f_m70,bf16_exp10,default_choice_se17f_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m70.aig,1,1,1,3702,16,59232,3.151,current best shape with sign_exp 17f default changed from 3dcd to mant 70 word 3c5a
ex202,ex202_bf16_exp10_default_se17f_m7f,bf16_exp10,default_choice_se17f_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m7f.aig,1,1,1,3702,16,59232,3.103,current best shape with sign_exp 17f default changed from 3dcd to mant 7f word 3c27
