round,run_id,agent_id,case,domain,candidate_id,family,hypothesis,representation,sharing_strategy,shared_structure,synth_flow,method_signature,verilog_path,aig_path,log_path,evaluate_log,official_status,equivalent,simulation_pass,area,delay,adp,reference_adp,current_adp,frontend_best_adp,beats_frontend,beats_current,beats_reference,notes,shard_csv,variant,semantics,output_grouping,verified_truth,current_frontend_adp,beats_current_frontend,frontend_baseline_adp
,,sub-bf16-recip-power-r94,ex217,bf16,ex217_r94_bf16_cbrt_delta_pair_mode_hilo3_bits_0_bh3_manual_sign_non_nan_caseattrs,,bf16_cbrt,mode delta-pair with selected bit0 and semantic sign shell,,BF16 special-case shell plus grouped output/source-level selected correction,,ex217|round94_frontend_structural_bf16|bf16_cbrt|delta_pair_mode_hilo3_bits_0_bh3_manual_sign_non_nan_caseattrs|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/verilog/ex217_r94_bf16_cbrt_delta_pair_mode_hilo3_bits_0_bh3_manual_sign_non_nan_caseattrs.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/official_eval/ex217_r94_bf16_cbrt_delta_pair_mode_hilo3_bits_0_bh3_manual_sign_non_nan_caseattrs/ex217.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/logs/ex217_r94_bf16_cbrt_delta_pair_mode_hilo3_bits_0_bh3_manual_sign_non_nan_caseattrs.evaluate.py.log,,1,not_run,687,16,10992,,,,,,,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/aigs/ex217_r94_bf16_cbrt_delta_pair_mode_hilo3_bits_0_bh3_manual_sign_non_nan_caseattrs.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/logs/ex217_r94_bf16_cbrt_delta_pair_mode_hilo3_bits_0_bh3_manual_sign_non_nan_caseattrs.yosys.log,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,,,,,,,
,,sub-bf16-recip-power-r94,ex217,bf16,ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan,,bf16_cbrt,hi4 first-delta source grouping with selected bit0 repair,,BF16 special-case shell plus grouped output/source-level selected correction,,ex217|round94_frontend_structural_bf16|bf16_cbrt|delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/verilog/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/official_eval/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan/ex217.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/logs/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.evaluate.py.log,,1,not_run,632,13,8216,,,,,,,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/aigs/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/logs/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.yosys.log,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,,,,,,,
,,sub-bf16-recip-power-r94,ex218,bf16,ex218_r94_bf16_reciprocal_cube_delta_pair_mant64_hilo4_bits_15_cmp_caseattrs,,bf16_reciprocal_cube,mant64 delta-pair grouping with selected sign-path comparator,,BF16 special-case shell plus grouped output/source-level selected correction,,ex218|round94_frontend_structural_bf16|bf16_reciprocal_cube|delta_pair_mant64_hilo4_bits_15_cmp_caseattrs|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/verilog/ex218_r94_bf16_reciprocal_cube_delta_pair_mant64_hilo4_bits_15_cmp_caseattrs.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/official_eval/ex218_r94_bf16_reciprocal_cube_delta_pair_mant64_hilo4_bits_15_cmp_caseattrs/ex218.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/logs/ex218_r94_bf16_reciprocal_cube_delta_pair_mant64_hilo4_bits_15_cmp_caseattrs.evaluate.py.log,,1,not_run,542,15,8130,,,,,,,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/aigs/ex218_r94_bf16_reciprocal_cube_delta_pair_mant64_hilo4_bits_15_cmp_caseattrs.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/logs/ex218_r94_bf16_reciprocal_cube_delta_pair_mant64_hilo4_bits_15_cmp_caseattrs.yosys.log,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,,,,,,,
,,sub-bf16-recip-power-r94,ex218,bf16,ex218_r94_bf16_reciprocal_cube_sep_fields_e4_m4_s3_bits_15_cmp_caseattrs,,bf16_reciprocal_cube,field recut with selected sign-path comparator,,BF16 special-case shell plus grouped output/source-level selected correction,,ex218|round94_frontend_structural_bf16|bf16_reciprocal_cube|sep_fields_e4_m4_s3_bits_15_cmp_caseattrs|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/verilog/ex218_r94_bf16_reciprocal_cube_sep_fields_e4_m4_s3_bits_15_cmp_caseattrs.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/official_eval/ex218_r94_bf16_reciprocal_cube_sep_fields_e4_m4_s3_bits_15_cmp_caseattrs/ex218.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/logs/ex218_r94_bf16_reciprocal_cube_sep_fields_e4_m4_s3_bits_15_cmp_caseattrs.evaluate.py.log,,1,not_run,875,15,13125,,,,,,,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/aigs/ex218_r94_bf16_reciprocal_cube_sep_fields_e4_m4_s3_bits_15_cmp_caseattrs.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/logs/ex218_r94_bf16_reciprocal_cube_sep_fields_e4_m4_s3_bits_15_cmp_caseattrs.yosys.log,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,,,,,,,
,,sub-bf16-recip-power-r94,ex218,bf16,ex218_r94_bf16_reciprocal_cube_odd_pos_fields_e4_m4_bits_15_cmp_caseattrs,,bf16_reciprocal_cube,positive-domain fields with shared odd sign shell and selected sign repair,,BF16 special-case shell plus grouped output/source-level selected correction,,ex218|round94_frontend_structural_bf16|bf16_reciprocal_cube|odd_pos_fields_e4_m4_bits_15_cmp_caseattrs|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/verilog/ex218_r94_bf16_reciprocal_cube_odd_pos_fields_e4_m4_bits_15_cmp_caseattrs.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/official_eval/ex218_r94_bf16_reciprocal_cube_odd_pos_fields_e4_m4_bits_15_cmp_caseattrs/ex218.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/logs/ex218_r94_bf16_reciprocal_cube_odd_pos_fields_e4_m4_bits_15_cmp_caseattrs.evaluate.py.log,,1,not_run,802,13,10426,,,,,,,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/aigs/ex218_r94_bf16_reciprocal_cube_odd_pos_fields_e4_m4_bits_15_cmp_caseattrs.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex218/logs/ex218_r94_bf16_reciprocal_cube_odd_pos_fields_e4_m4_bits_15_cmp_caseattrs.yosys.log,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,,,,,,,
,,sub-bf16-recip-power-r94,ex219,bf16,ex219_r94_bf16_reciprocal_cbrt_hand_recip_cbrt_guard_lut_expcase_mod3_bit6,,bf16_reciprocal_cbrt,guarded reciprocal-cbrt exp-class shell with selected bit6 repair,,BF16 special-case shell plus grouped output/source-level selected correction,,ex219|round94_frontend_structural_bf16|bf16_reciprocal_cbrt|hand_recip_cbrt_guard_lut_expcase_mod3_bit6|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/verilog/ex219_r94_bf16_reciprocal_cbrt_hand_recip_cbrt_guard_lut_expcase_mod3_bit6.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/official_eval/ex219_r94_bf16_reciprocal_cbrt_hand_recip_cbrt_guard_lut_expcase_mod3_bit6/ex219.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/logs/ex219_r94_bf16_reciprocal_cbrt_hand_recip_cbrt_guard_lut_expcase_mod3_bit6.evaluate.py.log,,1,not_run,601,19,11419,,,,,,,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/aigs/ex219_r94_bf16_reciprocal_cbrt_hand_recip_cbrt_guard_lut_expcase_mod3_bit6.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/logs/ex219_r94_bf16_reciprocal_cbrt_hand_recip_cbrt_guard_lut_expcase_mod3_bit6.yosys.log,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,,,,,,,
,,sub-bf16-recip-power-r94,ex219,bf16,ex219_r94_bf16_reciprocal_cbrt_delta_pair_mode_hilo4_bits_6_cmp_caseattrs,,bf16_reciprocal_cbrt,mode hi4 delta-pair with selected bit6 comparator,,BF16 special-case shell plus grouped output/source-level selected correction,,ex219|round94_frontend_structural_bf16|bf16_reciprocal_cbrt|delta_pair_mode_hilo4_bits_6_cmp_caseattrs|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/verilog/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mode_hilo4_bits_6_cmp_caseattrs.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/official_eval/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mode_hilo4_bits_6_cmp_caseattrs/ex219.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/logs/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mode_hilo4_bits_6_cmp_caseattrs.evaluate.py.log,,1,not_run,792,16,12672,,,,,,,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/aigs/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mode_hilo4_bits_6_cmp_caseattrs.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/logs/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mode_hilo4_bits_6_cmp_caseattrs.yosys.log,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,,,,,,,
,,sub-bf16-recip-power-r94,ex219,bf16,ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp,,bf16_reciprocal_cbrt,mant64 delta-pair regrouping with selected bit6 comparator,,BF16 special-case shell plus grouped output/source-level selected correction,,ex219|round94_frontend_structural_bf16|bf16_reciprocal_cbrt|delta_pair_mant64_hilo3_bits_6_cmp|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/verilog/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/official_eval/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp/ex219.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/logs/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp.evaluate.py.log,,1,not_run,658,14,9212,,,,,,,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/aigs/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/logs/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp.yosys.log,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,,,,,,,
,,sub-bf16-trig-hyp-r94,ex206,,ex206_bf16_sin_r94_odd_pos_fullword_expflip_h4,,bf16_sin,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex206/verilog/ex206_bf16_sin_r94_odd_pos_fullword_expflip_h4.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex206/aigs/ex206_bf16_sin_r94_odd_pos_fullword_expflip_h4.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex206/logs/ex206_bf16_sin_r94_odd_pos_fullword_expflip_h4.evaluate.log,,1,,26863,23,617849,539049,,,,,,reused existing official evaluate.py artifact from this shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,odd_pos_fullword_expflip_h4,,,1,,,564312
,,sub-bf16-trig-hyp-r94,ex206,,ex206_bf16_sin_r94_odd_pos_fullword_h4_first,,bf16_sin,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex206/verilog/ex206_bf16_sin_r94_odd_pos_fullword_h4_first.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex206/aigs/ex206_bf16_sin_r94_odd_pos_fullword_h4_first.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex206/logs/ex206_bf16_sin_r94_odd_pos_fullword_h4_first.evaluate.log,,1,,26880,22,591360,539049,,,,,,reused existing official evaluate.py artifact from this shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,odd_pos_fullword_h4_first,,,1,,,564312
,,sub-bf16-trig-hyp-r94,ex206,,ex206_bf16_sin_r94_odd_pos_passthrough_descriptor_h4,,bf16_sin,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex206/verilog/ex206_bf16_sin_r94_odd_pos_passthrough_descriptor_h4.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex206/aigs/ex206_bf16_sin_r94_odd_pos_passthrough_descriptor_h4.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex206/logs/ex206_bf16_sin_r94_odd_pos_passthrough_descriptor_h4.evaluate.log,,1,,26710,22,587620,539049,,,,,,reused existing official evaluate.py artifact from this shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,odd_pos_passthrough_descriptor_h4,,,1,,,564312
,,sub-bf16-trig-hyp-r94,ex207,,ex207_bf16_tan_r94_odd_pos_fullword_h4_first,,bf16_tan,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex207/verilog/ex207_bf16_tan_r94_odd_pos_fullword_h4_first.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex207/aigs/ex207_bf16_tan_r94_odd_pos_fullword_h4_first.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex207/logs/ex207_bf16_tan_r94_odd_pos_fullword_h4_first.evaluate.log,,1,,29899,22,657778,627817,,,,,,reused existing official evaluate.py artifact from this shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,odd_pos_fullword_h4_first,,,1,,,627333
,,sub-bf16-trig-hyp-r94,ex207,,ex207_bf16_tan_r94_odd_pos_passthrough_descriptor_h4,,bf16_tan,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex207/verilog/ex207_bf16_tan_r94_odd_pos_passthrough_descriptor_h4.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex207/aigs/ex207_bf16_tan_r94_odd_pos_passthrough_descriptor_h4.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex207/logs/ex207_bf16_tan_r94_odd_pos_passthrough_descriptor_h4.evaluate.log,,1,,30482,21,640122,627817,,,,,,reused existing official evaluate.py artifact from this shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,odd_pos_passthrough_descriptor_h4,,,1,,,627333
,,sub-bf16-trig-hyp-r94,ex207,,ex207_bf16_tan_r94_odd_pos_passthrough_descriptor_h5,,bf16_tan,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex207/verilog/ex207_bf16_tan_r94_odd_pos_passthrough_descriptor_h5.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex207/aigs/ex207_bf16_tan_r94_odd_pos_passthrough_descriptor_h5.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex207/logs/ex207_bf16_tan_r94_odd_pos_passthrough_descriptor_h5.evaluate.log,,1,,30328,23,697544,627817,,,,,,reused existing official evaluate.py artifact from this shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,odd_pos_passthrough_descriptor_h5,,,1,,,627333
,,sub-bf16-trig-hyp-r94,ex208,,ex208_bf16_sinh_r94_default_in_const_excepts_h4_first,,bf16_sinh,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex208/verilog/ex208_bf16_sinh_r94_default_in_const_excepts_h4_first.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex208/aigs/ex208_bf16_sinh_r94_default_in_const_excepts_h4_first.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex208/logs/ex208_bf16_sinh_r94_default_in_const_excepts_h4_first.evaluate.log,,1,,2164,16,34624,24505,,,,,,reused existing official evaluate.py artifact from this shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,default_in_const_excepts_h4_first,,,1,,,32505
,,sub-bf16-trig-hyp-r94,ex208,,ex208_bf16_sinh_r94_default_in_const_excepts_h5_first,,bf16_sinh,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex208/verilog/ex208_bf16_sinh_r94_default_in_const_excepts_h5_first.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex208/aigs/ex208_bf16_sinh_r94_default_in_const_excepts_h5_first.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex208/logs/ex208_bf16_sinh_r94_default_in_const_excepts_h5_first.evaluate.log,,1,,2396,17,40732,24505,,,,,,reused existing official evaluate.py artifact from this shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,default_in_const_excepts_h5_first,,,1,,,32505
,,sub-bf16-trig-hyp-r94,ex208,,ex208_bf16_sinh_r94_default_in_const_excepts_h4_manual_bits_15,,bf16_sinh,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex208/verilog/ex208_bf16_sinh_r94_default_in_const_excepts_h4_manual_bits_15.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex208/aigs/ex208_bf16_sinh_r94_default_in_const_excepts_h4_manual_bits_15.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex208/logs/ex208_bf16_sinh_r94_default_in_const_excepts_h4_manual_bits_15.evaluate.log,,1,,2161,16,34576,24505,,,,,,default expression in with first-value local exception defaults; hi_bits=4; items=2736; manual bit 15 override hi_bits=4 items=25; official_evaluate_runtime_sec=0.880,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,default_in_const_excepts_h4_manual_bits_15,,,1,,,32505
,,sub-bf16-trig-hyp-r94,ex209,,ex209_bf16_tanh_r94_sign_exp_default_expr_casez_manual_bits_15,,bf16_tanh,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/verilog/ex209_bf16_tanh_r94_sign_exp_default_expr_casez_manual_bits_15.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/aigs/ex209_bf16_tanh_r94_sign_exp_default_expr_casez_manual_bits_15.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/logs/ex209_bf16_tanh_r94_sign_exp_default_expr_casez_manual_bits_15.evaluate.log,,1,,743,14,10402,7320,,,,,,range-compressed sign-exp default expression groups=3 exceptions=33680 items=33970; manual formula bits=15; official_evaluate_runtime_sec=0.703,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,sign_exp_default_expr_casez_manual_bits_15,,,1,,,9828
,,sub-bf16-trig-hyp-r94,ex209,,ex209_bf16_tanh_r94_default_signed_one_const_excepts_h4,,bf16_tanh,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/verilog/ex209_bf16_tanh_r94_default_signed_one_const_excepts_h4.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/aigs/ex209_bf16_tanh_r94_default_signed_one_const_excepts_h4.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/logs/ex209_bf16_tanh_r94_default_signed_one_const_excepts_h4.evaluate.log,,1,,1064,14,14896,7320,,,,,,"default expr {sign, 15'h3f80} with exception hi_bits=4 items=32474; official_evaluate_runtime_sec=0.715",student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,default_signed_one_const_excepts_h4,,,1,,,9828
,,sub-bf16-trig-hyp-r94,ex209,,ex209_bf16_tanh_r94_default_in_const_excepts_h4_first,,bf16_tanh,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/verilog/ex209_bf16_tanh_r94_default_in_const_excepts_h4_first.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/aigs/ex209_bf16_tanh_r94_default_in_const_excepts_h4_first.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex209/logs/ex209_bf16_tanh_r94_default_in_const_excepts_h4_first.evaluate.log,,1,,759,14,10626,7320,,,,,,default expression in with first-value local exception defaults; hi_bits=4; items=1498; official_evaluate_runtime_sec=0.790,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,default_in_const_excepts_h4_first,,,1,,,9828
,,sub-bf16-trig-hyp-r94,ex210,,ex210_bf16_sigmoid_r94_const_default_3f80_h3_first,,bf16_sigmoid,,,,,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/verilog/ex210_bf16_sigmoid_r94_const_default_3f80_h3_first.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/aigs/ex210_bf16_sigmoid_r94_const_default_3f80_h3_first.aig,,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-trig-hyp-r94/ex210/logs/ex210_bf16_sigmoid_r94_const_default_3f80_h3_first.evaluate.log,,1,,2255,16,36080,27053,,,,,,constant default 16'h3f80 exceptions hi_bits=3 default_mode=first items=2139; official_evaluate_runtime_sec=0.591,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-trig-hyp-r94/candidates.csv,const_default_3f80_h3_first,,,1,,,33480
