case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_gapcase_constant_shifts_default_raw,FP8 source predicate/table restructuring,ex240_field_gapcase_constant_shifts + default + raw,field-level decode plus same/diff gap-case constant shifts,ex240|fp8_source_restructure|ex240_field_gapcase_constant_shifts|field_level_decode_plus_same_diff_gap_case_constant_shifts|default|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/verilog/ex240_field_gapcase_constant_shifts.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/aigs/ex240_ex240_field_gapcase_constant_shifts_default_raw.aig,1,not_run,679,42,28518,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_field_gapcase_constant_shifts_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_default_raw.abc.log; synth_sec=0.520; abc_sec=0.000; eval_sec=0.831
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_gapcase_constant_shifts_extra_share_raw,FP8 source predicate/table restructuring,ex240_field_gapcase_constant_shifts + extra_share + raw,field-level decode plus same/diff gap-case constant shifts,ex240|fp8_source_restructure|ex240_field_gapcase_constant_shifts|field_level_decode_plus_same_diff_gap_case_constant_shifts|extra_share|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/verilog/ex240_field_gapcase_constant_shifts.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/aigs/ex240_ex240_field_gapcase_constant_shifts_extra_share_raw.aig,1,not_run,678,42,28476,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_field_gapcase_constant_shifts_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_extra_share_raw.abc.log; synth_sec=0.509; abc_sec=0.000; eval_sec=0.832
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_gapcase_constant_shifts_abc_g_aig_raw,FP8 source predicate/table restructuring,ex240_field_gapcase_constant_shifts + abc_g_aig + raw,field-level decode plus same/diff gap-case constant shifts,ex240|fp8_source_restructure|ex240_field_gapcase_constant_shifts|field_level_decode_plus_same_diff_gap_case_constant_shifts|abc_g_aig|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/verilog/ex240_field_gapcase_constant_shifts.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/aigs/ex240_ex240_field_gapcase_constant_shifts_abc_g_aig_raw.aig,1,not_run,671,41,27511,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_field_gapcase_constant_shifts_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_abc_g_aig_raw.abc.log; synth_sec=0.526; abc_sec=0.000; eval_sec=0.834
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_gapcase_constant_shifts_synth_preset_raw,FP8 source predicate/table restructuring,ex240_field_gapcase_constant_shifts + synth_preset + raw,field-level decode plus same/diff gap-case constant shifts,ex240|fp8_source_restructure|ex240_field_gapcase_constant_shifts|field_level_decode_plus_same_diff_gap_case_constant_shifts|synth_preset|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/verilog/ex240_field_gapcase_constant_shifts.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/aigs/ex240_ex240_field_gapcase_constant_shifts_synth_preset_raw.aig,1,not_run,676,42,28392,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_field_gapcase_constant_shifts_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_constant_shifts/logs/ex240_ex240_field_gapcase_constant_shifts_synth_preset_raw.abc.log; synth_sec=0.659; abc_sec=0.000; eval_sec=0.827
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_split_norm_default_raw,FP8 source predicate/table restructuring,ex240_field_split_norm + default + raw,field-level decode plus split diff normalizer parameter tables,ex240|fp8_source_restructure|ex240_field_split_norm|field_level_decode_plus_split_diff_normalizer_parameter_tables|default|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/verilog/ex240_field_split_norm.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/aigs/ex240_ex240_field_split_norm_default_raw.aig,1,not_run,652,46,29992,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_ex240_field_split_norm_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_field_split_norm_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_ex240_field_split_norm_default_raw.abc.log; synth_sec=0.520; abc_sec=0.000; eval_sec=0.826
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_split_norm_extra_share_raw,FP8 source predicate/table restructuring,ex240_field_split_norm + extra_share + raw,field-level decode plus split diff normalizer parameter tables,ex240|fp8_source_restructure|ex240_field_split_norm|field_level_decode_plus_split_diff_normalizer_parameter_tables|extra_share|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/verilog/ex240_field_split_norm.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/aigs/ex240_ex240_field_split_norm_extra_share_raw.aig,1,not_run,665,46,30590,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_ex240_field_split_norm_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_field_split_norm_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_ex240_field_split_norm_extra_share_raw.abc.log; synth_sec=0.503; abc_sec=0.000; eval_sec=0.826
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_split_norm_abc_g_aig_raw,FP8 source predicate/table restructuring,ex240_field_split_norm + abc_g_aig + raw,field-level decode plus split diff normalizer parameter tables,ex240|fp8_source_restructure|ex240_field_split_norm|field_level_decode_plus_split_diff_normalizer_parameter_tables|abc_g_aig|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/verilog/ex240_field_split_norm.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/aigs/ex240_ex240_field_split_norm_abc_g_aig_raw.aig,1,not_run,624,45,28080,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_ex240_field_split_norm_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_field_split_norm_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_ex240_field_split_norm_abc_g_aig_raw.abc.log; synth_sec=0.516; abc_sec=0.000; eval_sec=0.832
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_split_norm_synth_preset_raw,FP8 source predicate/table restructuring,ex240_field_split_norm + synth_preset + raw,field-level decode plus split diff normalizer parameter tables,ex240|fp8_source_restructure|ex240_field_split_norm|field_level_decode_plus_split_diff_normalizer_parameter_tables|synth_preset|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/verilog/ex240_field_split_norm.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/aigs/ex240_ex240_field_split_norm_synth_preset_raw.aig,1,not_run,645,46,29670,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_ex240_field_split_norm_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_field_split_norm_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_split_norm/logs/ex240_ex240_field_split_norm_synth_preset_raw.abc.log; synth_sec=0.621; abc_sec=0.000; eval_sec=0.824
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_gapcase_split_norm_default_raw,FP8 source predicate/table restructuring,ex240_field_gapcase_split_norm + default + raw,field-level decode plus gap-case shifts and split diff normalizer tables,ex240|fp8_source_restructure|ex240_field_gapcase_split_norm|field_level_decode_plus_gap_case_shifts_and_split_diff_normalizer_tables|default|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/verilog/ex240_field_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/aigs/ex240_ex240_field_gapcase_split_norm_default_raw.aig,1,not_run,684,42,28728,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/logs/ex240_ex240_field_gapcase_split_norm_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/logs/ex240_field_gapcase_split_norm_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/logs/ex240_ex240_field_gapcase_split_norm_default_raw.abc.log; synth_sec=0.528; abc_sec=0.000; eval_sec=0.831
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_gapcase_split_norm_extra_share_raw,FP8 source predicate/table restructuring,ex240_field_gapcase_split_norm + extra_share + raw,field-level decode plus gap-case shifts and split diff normalizer tables,ex240|fp8_source_restructure|ex240_field_gapcase_split_norm|field_level_decode_plus_gap_case_shifts_and_split_diff_normalizer_tables|extra_share|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/verilog/ex240_field_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/aigs/ex240_ex240_field_gapcase_split_norm_extra_share_raw.aig,1,not_run,676,43,29068,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/logs/ex240_ex240_field_gapcase_split_norm_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/logs/ex240_field_gapcase_split_norm_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/logs/ex240_ex240_field_gapcase_split_norm_extra_share_raw.abc.log; synth_sec=0.517; abc_sec=0.000; eval_sec=0.820
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_gapcase_split_norm_abc_g_aig_raw,FP8 source predicate/table restructuring,ex240_field_gapcase_split_norm + abc_g_aig + raw,field-level decode plus gap-case shifts and split diff normalizer tables,ex240|fp8_source_restructure|ex240_field_gapcase_split_norm|field_level_decode_plus_gap_case_shifts_and_split_diff_normalizer_tables|abc_g_aig|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/verilog/ex240_field_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/aigs/ex240_ex240_field_gapcase_split_norm_abc_g_aig_raw.aig,1,not_run,673,42,28266,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/logs/ex240_ex240_field_gapcase_split_norm_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/logs/ex240_field_gapcase_split_norm_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/logs/ex240_ex240_field_gapcase_split_norm_abc_g_aig_raw.abc.log; synth_sec=0.533; abc_sec=0.000; eval_sec=0.823
ex240,float_fp8,local-ex240-source-r56,ex240_ex240_field_gapcase_split_norm_synth_preset_raw,FP8 source predicate/table restructuring,ex240_field_gapcase_split_norm + synth_preset + raw,field-level decode plus gap-case shifts and split diff normalizer tables,ex240|fp8_source_restructure|ex240_field_gapcase_split_norm|field_level_decode_plus_gap_case_shifts_and_split_diff_normalizer_tables|synth_preset|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/verilog/ex240_field_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/aigs/ex240_ex240_field_gapcase_split_norm_synth_preset_raw.aig,1,not_run,669,42,28098,student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/logs/ex240_ex240_field_gapcase_split_norm_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/logs/ex240_field_gapcase_split_norm_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round56_20260613_1040/local-ex240-source-r56/ex240/ex240_field_gapcase_split_norm/logs/ex240_ex240_field_gapcase_split_norm_synth_preset_raw.abc.log; synth_sec=0.705; abc_sec=0.000; eval_sec=0.833
