case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex224,ex224_r24_fp16_nested_low12_hi5_abc_g_aig,fp16_log2_field_shell_selected_lowbit,,low12_hi5,ex224|fp16_log2_field_shell_selected_lowbit|nested positive-normal low12 hi5 LUT plus high-bit run trees|shared sign/exp special decode and coarser mantissa-hi grouping|abc_g_aig|DAZ_log2_FP16_RNE_FTZ|word output low12 plus high-bit runs,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/verilog/ex224_r24_fp16_nested_low12_hi5_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/aigs/ex224_r24_fp16_nested_low12_hi5_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex224/metadata/ex224_r24_fp16_nested_low12_hi5_abc_g_aig.json,1,1,OK,5787,17,98379,64708,1.520353,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round24_20260613_0435/agent_shards/mixed-r24/candidates.csv,ex200_ex299_frontend_refgap_round24_20260613_0435,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex224/verilog/ex224_r24_fp16_nested_low12_hi5.v,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex224/aigs/ex224_r24_fp16_nested_low12_hi5_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex224/logs/ex224_r24_fp16_nested_low12_hi5_abc_g_aig.evaluate.py.log,110344a70e6ec2f19639e126a95c3683847b6188bdb0a45f175d8866633862f8,240585e057a9816c7db96fa87fa28286b052ae862d3c71b63da595093884778f,"positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=12; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=31,max=2,const=29; b13:runs=33,max=2,const=27; b12:runs=36,max=4,const=27; official evaluate.py OK; semantic_check=truth-derived table decomposition exact by construction"
ex225,ex225_nested_low14_hi5_synth_preset_aig,fp16_log10,,truth-derived positive-normal nested mantissa LUT,ex225|fp16_log10|truth-derived_positive-normal_nested_mantissa_LUT|shared_special_decode_plus_per-exp_high-bit_run_trees_and_nested_low_LUT|synth_preset_aig|abc_xf_official_evaluate|positive-normal_exp-group_high-bit_run_trees_plus_nested_low_LUT,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/verilog/ex225_nested_low14_hi5_synth_preset_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/aigs/ex225_nested_low14_hi5_synth_preset_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/metadata/ex225_nested_low14_hi5_synth_preset_aig.json,1,1,OK,11364,19,215916,116676,1.850561,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/fp16-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-agent/ex225/verilog/ex225_nested_low14_hi5.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-agent/ex225/aigs/ex225_nested_low14_hi5_synth_preset_aig.aig,student/runs/fp16/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-agent/ex225/official_eval/ex225_nested_low14_hi5_synth_preset_aig/ex225_nested_low14_hi5_synth_preset_aig.evaluate.py.log,fd5c12e2da568244f8f760fd00c9d247fdbfe2516f1f1e72d4be6d7ab463e670,fd5ee55a87786c19fc88583d684fa4b09082b9f1e48668c50129f3d589d9dd11,official evaluate.py OK
ex225,ex225_expbase_xor_low14_hi5_synth_preset_aig,fp16_log10,,expbase_xor_low14_hi5,ex225|fp16_log10|expbase_xor_nested_recut|expbase_xor_low14_hi5|shared_sign-exp_base_high_word_plus_exact_XOR_corrections_and_nested_low_LUT|synth_preset_aig|abc_xf_official_evaluate,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/verilog/ex225_expbase_xor_low14_hi5_synth_preset_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/aigs/ex225_expbase_xor_low14_hi5_synth_preset_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/metadata/ex225_expbase_xor_low14_hi5_synth_preset_aig.json,1,1,OK,11388,19,216372,116676,1.854469,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/fp16-r2-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex225/verilog/ex225_r2_expbase_xor_low14_hi5.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex225/aigs/ex225_expbase_xor_low14_hi5_synth_preset_aig.aig,student/runs/fp16/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex225/official_eval/ex225_expbase_xor_low14_hi5_synth_preset_aig/ex225_expbase_xor_low14_hi5_synth_preset_aig.evaluate.py.log,fdbfd2bb79d95b3c146db84646679eb5d4af01b942de4633b884c733728d3679,95c79437bb95f959eaae37aabc3a11c6d6f44b608c64c6de33b4c4d04b1855b7,"shared exponent base high bits XOR exact mantissa corrections plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=14; nested_hi=5; nested_lo=5; low_items=30720; b15:xor_runs=30,max=1,const=30; b14:xor_runs=32,max=2,const=28"
ex225,ex225_wrapper_hi2_single_keep_synth_preset_aig,fp16_log10,,wrapper_hi2_single_keep,ex225|fp16_log10|tighter_high_bit_wrapper|wrapper_hi2_single_keep|separate_top_two_output_bits_from_one_kept_low_group_around_current_source|synth_preset_aig|abc_xf_official_evaluate,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/verilog/ex225_wrapper_hi2_single_keep_synth_preset_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/aigs/ex225_wrapper_hi2_single_keep_synth_preset_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/metadata/ex225_wrapper_hi2_single_keep_synth_preset_aig.json,1,1,OK,11414,19,216866,116676,1.858703,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/fp16-r2-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex225/verilog/ex225_r2_wrapper_hi2_single_keep.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex225/aigs/ex225_wrapper_hi2_single_keep_synth_preset_aig.aig,student/runs/fp16/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex225/official_eval/ex225_wrapper_hi2_single_keep_synth_preset_aig/ex225_wrapper_hi2_single_keep_synth_preset_aig.evaluate.py.log,3253040e7575e6e9da19dfdaca7dfd83a05d9e4846124bb2b1abde76cb51e0c8,f025716c4b9dee07e149e25c7637eec9e6c0ef2420d5bcf45d110fd8a5c65c6d,split_hi2_single_keep
ex225,ex225_cofactor_bdd_bits12_9_synth_preset_aig,fp16_log10,,cofactor_bdd_bits12_9,ex225|fp16_log10|grouped_cofactor_bdd|cofactor_bdd_bits12_9|group_selected_bits_by_sign-exp_cofactor_before_reduced_mantissa_decision_tree|synth_preset_aig|abc_xf_official_evaluate,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/verilog/ex225_cofactor_bdd_bits12_9_synth_preset_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/aigs/ex225_cofactor_bdd_bits12_9_synth_preset_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/metadata/ex225_cofactor_bdd_bits12_9_synth_preset_aig.json,1,1,OK,11420,19,216980,116676,1.859680,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/fp16-r2-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex225/verilog/ex225_r2_cofactor_bdd_bits12_9.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex225/aigs/ex225_cofactor_bdd_bits12_9_synth_preset_aig.aig,student/runs/fp16/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex225/official_eval/ex225_cofactor_bdd_bits12_9_synth_preset_aig/ex225_cofactor_bdd_bits12_9_synth_preset_aig.evaluate.py.log,4c3dec2e8d06d96fe08f2da93d35e3356b40aea03b1382f03b370a2cad8ed891,5d6e78744fdfb129e10ecb8015d0ad5ab590ca70183f37002364a04e683f5b85,"grouped sign-exp cofactor reduced mantissa decision tree over selected bits 12,9; const_groups=47"
ex225,ex225_selected_run_bits15_14_13_12_9_synth_preset_aig,fp16_log10,,selected_run_bits15_14_13_12_9,ex225|fp16_log10|selected_multi_bit_predicates|selected_run_bits15_14_13_12_9|prune_selected_exact_output_cones_from_current_source_and_replace_with_shared_run_predicates|synth_preset_aig|abc_xf_official_evaluate,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/verilog/ex225_selected_run_bits15_14_13_12_9_synth_preset_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/aigs/ex225_selected_run_bits15_14_13_12_9_synth_preset_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/metadata/ex225_selected_run_bits15_14_13_12_9_synth_preset_aig.json,1,1,OK,11443,19,217417,116676,1.863425,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/fp16-r2-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex225/verilog/ex225_r2_selected_run_bits15_14_13_12_9.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex225/aigs/ex225_selected_run_bits15_14_13_12_9_synth_preset_aig.aig,student/runs/fp16/ex223_ex299_frontend_parallel_deep_20260614_0943/fp16-r2-agent/ex225/official_eval/ex225_selected_run_bits15_14_13_12_9_synth_preset_aig/ex225_selected_run_bits15_14_13_12_9_synth_preset_aig.evaluate.py.log,558a53e970deaa9a26bbb9f4e7a7844f49cd151d7387bf80127a3b21e1ac34da,320a9de037a8d64598a9ae2e3af27f5ff6bce8fb59b8b07fcb1223f5070785b1,"selected exact multi-bit run predicates over current source; b15:runs=64,max=1,const=64; b14:runs=66,max=2,const=62; b13:runs=68,max=2,const=60; b12:runs=72,max=4,const=60; b9:runs=118,max=20,const=47"
ex225,ex225_r71_signbit_formula_currentbase_abc_g_aig,fp16_log10_selected_sign_predicate,,current_source_plus_exact_sign_bit_formula,ex225|fp16_log10_signbit_currentbase|exact_sign_formula_no_lower_patch|shared_sign_exp_predicate_over_current_source|yosys_abc_g_aig|abc_xf_official_evaluate|local_sign_only,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/verilog/ex225_r71_signbit_formula_currentbase_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/aigs/ex225_r71_signbit_formula_currentbase_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex225/metadata/ex225_r71_signbit_formula_currentbase_abc_g_aig.json,1,1,OK,11504,19,218576,116676,1.873359,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp16-int-local-r71/candidates.csv,frontend_source_parallel_round71_20260613_1312,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp16-int-local-r71/ex225/verilog/ex225_r71_signbit_formula_currentbase.v,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp16-int-local-r71/ex225/aigs/ex225_r71_signbit_formula_currentbase_abc_g_aig.aig,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp16-int-local-r71/ex225/logs/ex225_r71_signbit_formula_currentbase_abc_g_aig.evaluate.py.log,d5d988b1bd791d793d5081962f86dcb5214df6d2fdcf0de83410365f97e3c34c,1868157649fd583ca04ee496d7373772312aba9bdd38b5618a4d3ff104378f06,current_source_plus_exact_sign_bit_formula; exact log-family sign-bit formula over current source; official_runtime_sec=1.822
ex226,ex226_fp16_sin_positive_default_exp_mant_case,fp16_sin,fp16_sin,positive_default_exp_mant_case,fp16_sin,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/verilog/ex226_fp16_sin_positive_default_exp_mant_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/aigs/ex226_fp16_sin_positive_default_exp_mant_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/metadata/ex226_fp16_sin_positive_default_exp_mant_case.json,1,1,OK,33460,23,769580,587790,1.309277,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/best.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex226/verilog/ex226_fp16_sin_positive_default_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex226/aigs/ex226_fp16_sin_positive_default_exp_mant_case.aig,,b817924d564d2f74cf64d0521798b21c8bb2b4c83f39e14acf26168c0afdeb7e,053ac96dfc8cf2b73f82dca22306b1fd6d794b034a3a96d699529e19c0c61035,structural_exact FP16 frontend candidate
ex226,ex226_fp16_sin_semantic_positive_field_defaults,fp16_sin,fp16_sin,semantic_positive_field_defaults,fp16_sin,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/verilog/ex226_fp16_sin_semantic_positive_field_defaults.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/aigs/ex226_fp16_sin_semantic_positive_field_defaults.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/metadata/ex226_fp16_sin_semantic_positive_field_defaults.json,1,1,OK,33484,23,770132,587790,1.310216,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex225_ex229_frontend_fp16_semantic_20260607_1106/results/candidates.csv,ex225_ex229_frontend_fp16_semantic_20260607_1106,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex226/verilog/ex226_fp16_sin_semantic_positive_field_defaults.v,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex226/aigs/ex226_fp16_sin_semantic_positive_field_defaults.aig,,f6a922aa03978acc38de86ebdb4037deb4499b48cd1eaebdfc5ea0769172cae5,7911de353f5e9126cc710bd01f7fb3302c7d082925aa7a8a41cd9e9c2807033d,semantic_hybrid FP16 frontend candidate
ex226,ex226_fp16_sin_split_sign_exp_mant_case,fp16_sin,fp16_sin,split_sign_exp_mant_case,fp16_sin,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/verilog/ex226_fp16_sin_split_sign_exp_mant_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/aigs/ex226_fp16_sin_split_sign_exp_mant_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/metadata/ex226_fp16_sin_split_sign_exp_mant_case.json,1,1,OK,33708,23,775284,587790,1.318981,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex225_ex229_frontend_fp16_semantic_20260607_1106/results/candidates.csv,ex225_ex229_frontend_fp16_semantic_20260607_1106,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex226/verilog/ex226_fp16_sin_split_sign_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex226/aigs/ex226_fp16_sin_split_sign_exp_mant_case.aig,,c2611562d9dffacb755f8e3721ae58348ce891db3193d6af471c3369e86b2be3,6831fddd617f0a03e0a1941d355ea7aeeb3eae39625a2e1361225a02236853a4,structural_exact FP16 frontend candidate
ex226,ex226_fp16_sin_semantic_sign_exp_field_defaults,fp16_sin,fp16_sin,semantic_sign_exp_field_defaults,fp16_sin,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/verilog/ex226_fp16_sin_semantic_sign_exp_field_defaults.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/aigs/ex226_fp16_sin_semantic_sign_exp_field_defaults.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/metadata/ex226_fp16_sin_semantic_sign_exp_field_defaults.json,1,1,OK,34570,23,795110,587790,1.352711,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/candidates.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex226/verilog/ex226_fp16_sin_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522/ex226/aigs/ex226_fp16_sin_semantic_sign_exp_field_defaults.aig,,fd5cecb5797b39a4aced9651be029d1238ad231b0fa57ecadca265f9192eb153,5f21bd2786d01617cc4212f4712dee65e69f8eb547da2e5237998d924a7be042,semantic_hybrid FP16 frontend candidate
ex226,ex226_fp16_sin_exp_mant_pair_case,fp16_sin,fp16_sin,exp_mant_pair_case,fp16_sin,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/verilog/ex226_fp16_sin_exp_mant_pair_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/aigs/ex226_fp16_sin_exp_mant_pair_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/metadata/ex226_fp16_sin_exp_mant_pair_case.json,1,1,OK,33830,24,811920,587790,1.381310,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/candidates.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex226/verilog/ex226_fp16_sin_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex226/aigs/ex226_fp16_sin_exp_mant_pair_case.aig,,ade21af99e71389add4a0d3bca0497353523c0586d14897c8cfef663b42c4c46,58192d34f0fa2bacb1c5919e5de87a20c41fdf8932b0052e574868f8e149abf0,structural_exact FP16 frontend candidate
ex226,ex226_fp16_sin_sign_exp_mant_case,fp16_sin,fp16_sin,sign_exp_mant_case,fp16_sin,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/verilog/ex226_fp16_sin_sign_exp_mant_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/aigs/ex226_fp16_sin_sign_exp_mant_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex226/metadata/ex226_fp16_sin_sign_exp_mant_case.json,1,1,OK,34442,24,826608,587790,1.406298,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/candidates.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex226/verilog/ex226_fp16_sin_sign_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex226/aigs/ex226_fp16_sin_sign_exp_mant_case.aig,,1914bbc69602fbb2de9689db54ac06c530304f5304591d1b28d2ed63ef430b85,b3b7cb5c7cd9ed514f8d97d6ad3e2ef210e41c3a651dd32b3fa90b535ec8435f,structural_exact FP16 frontend candidate
ex227,ex227_fp16_tan_positive_default_exp_mant_case,fp16_tan,fp16_tan,positive_default_exp_mant_case,fp16_tan,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/verilog/ex227_fp16_tan_positive_default_exp_mant_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/aigs/ex227_fp16_tan_positive_default_exp_mant_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/metadata/ex227_fp16_tan_positive_default_exp_mant_case.json,1,1,OK,40817,23,938791,721639,1.300915,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/best.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex227/verilog/ex227_fp16_tan_positive_default_exp_mant_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex227/aigs/ex227_fp16_tan_positive_default_exp_mant_case.aig,,0e60c1a78058c8a71fd440f6e113509ea6098368b9d3d3528774302dc78c0fd3,a57c7fc1814b44110c3717379cf9133b4aaaf736de79424d71df54856df53920,structural_exact FP16 frontend candidate
ex227,ex227_fp16_tan_split_sign_exp_mant_case,fp16_tan,fp16_tan,split_sign_exp_mant_case,fp16_tan,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/verilog/ex227_fp16_tan_split_sign_exp_mant_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/aigs/ex227_fp16_tan_split_sign_exp_mant_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/metadata/ex227_fp16_tan_split_sign_exp_mant_case.json,1,1,OK,41030,23,943690,721639,1.307704,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex225_ex229_frontend_fp16_semantic_20260607_1106/results/candidates.csv,ex225_ex229_frontend_fp16_semantic_20260607_1106,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex227/verilog/ex227_fp16_tan_split_sign_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex227/aigs/ex227_fp16_tan_split_sign_exp_mant_case.aig,,f6d9924f618e930fe5c9e794cafab3edd98a8e6b4e3c1677b230db6836eecb01,f5aed206915c3b9c7c0fe9269cee24409a8739ba362c6234d416e51f6fd80285,structural_exact FP16 frontend candidate
ex227,ex227_fp16_tan_semantic_sign_exp_field_defaults,fp16_tan,fp16_tan,semantic_sign_exp_field_defaults,fp16_tan,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/verilog/ex227_fp16_tan_semantic_sign_exp_field_defaults.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/aigs/ex227_fp16_tan_semantic_sign_exp_field_defaults.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/metadata/ex227_fp16_tan_semantic_sign_exp_field_defaults.json,1,1,OK,40721,24,977304,721639,1.354284,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/candidates.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex227/verilog/ex227_fp16_tan_semantic_sign_exp_field_defaults.v,student/work/reverse_fp16_semantic_20260604_1522/ex227/aigs/ex227_fp16_tan_semantic_sign_exp_field_defaults.aig,,d9df1d4bd4b887927c66cb43d33dfca775585ea9307558865f0802f3b01e7b87,c5a9bceac1ed6f3336b447afe5a6213bf13a3776d6cc9d4d2058b81615eeb65c,semantic_hybrid FP16 frontend candidate
ex227,ex227_fp16_tan_semantic_positive_field_defaults,fp16_tan,fp16_tan,semantic_positive_field_defaults,fp16_tan,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/verilog/ex227_fp16_tan_semantic_positive_field_defaults.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/aigs/ex227_fp16_tan_semantic_positive_field_defaults.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/metadata/ex227_fp16_tan_semantic_positive_field_defaults.json,1,1,OK,40791,24,978984,721639,1.356612,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex225_ex229_frontend_fp16_semantic_20260607_1106/results/candidates.csv,ex225_ex229_frontend_fp16_semantic_20260607_1106,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex227/verilog/ex227_fp16_tan_semantic_positive_field_defaults.v,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex227/aigs/ex227_fp16_tan_semantic_positive_field_defaults.aig,,0772e2b608a08c6b9dcec99bece0b67e3e926de24b3b504d2d6f86f4470bdfd2,bbd06b7286481cd9f3c02bf53c9f91f8d7b3fb8123ec2312959e21046ab72ce1,semantic_hybrid FP16 frontend candidate
ex227,ex227_fp16_tan_odd_positive_table,fp16_tan,fp16_tan,odd_positive_table,fp16_tan,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/verilog/ex227_fp16_tan_odd_positive_table.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/aigs/ex227_fp16_tan_odd_positive_table.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/metadata/ex227_fp16_tan_odd_positive_table.json,1,1,OK,40882,24,981168,721639,1.359638,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex226_ex229_frontend_fp16_shells_fix_20260607_1128/results/best.csv,ex226_ex229_frontend_fp16_shells_fix_20260607_1128,student/work/ex226_ex229_frontend_fp16_shells_fix_20260607_1128/ex227/verilog/ex227_fp16_tan_odd_positive_table.v,student/work/ex226_ex229_frontend_fp16_shells_fix_20260607_1128/ex227/aigs/ex227_fp16_tan_odd_positive_table.aig,,eb524c81b4eb48b62de5c126760d6e9f1c8d708cf3aa914c2e3e2649d075aa88,21ecbeeb10ac796697a4b6c8073770ef0218da998332eff85680ff99c532ee74,tan positive-domain table with NaN-aware sign flip
ex227,ex227_fp16_tan_exp_mant_pair_case,fp16_tan,fp16_tan,exp_mant_pair_case,fp16_tan,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/verilog/ex227_fp16_tan_exp_mant_pair_case.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/aigs/ex227_fp16_tan_exp_mant_pair_case.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex227/metadata/ex227_fp16_tan_exp_mant_pair_case.json,1,1,OK,40929,24,982296,721639,1.361201,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex220_ex239_semantic_20260604/results/candidates.csv,ex220_ex239_semantic_20260604,student/work/reverse_fp16_semantic_20260604_1522/ex227/verilog/ex227_fp16_tan_exp_mant_pair_case.v,student/work/reverse_fp16_semantic_20260604_1522/ex227/aigs/ex227_fp16_tan_exp_mant_pair_case.aig,,acd3454d8cecf4252bf4264d263af2937c247642e1f19770f08a26d498ce1775,afa70cb8f47d83fd672e5650da0375e79f9da117563e58a4249e2ed2d263a5d6,structural_exact FP16 frontend candidate
