case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex246,float_fp8,local-fp8-extra-r48,ex246_r48_dc2_lcorr_resyn_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow dc2_lcorr_resyn,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex246|frontend_best_structural_remap|abc_diverse_dc2_lcorr_resyn|preserve_frontend_source_shared_logic|parent_ex246_r32_resyn2rs_area_from_frontend_best|dc2_lcorr_resyn|official_evaluate|full_word,student/work/ex246_frontend_fp8_e5m2_dc_neighbor12_20260608_2000/ex246/verilog/ex246_semantic_mul_product_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/aigs/ex246_r48_dc2_lcorr_resyn_from_frontend_best.aig,1,not_run,327,22,7194,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_dc2_lcorr_resyn_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_dc2_lcorr_resyn_from_frontend_best.abc.log; gen_sec=0.119; eval_sec=0.486; flow=strash; dc2; lcorr; dc2; balance; rewrite -z; balance
ex246,float_fp8,local-fp8-extra-r48,ex246_r48_rw_resub_loop5_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow rw_resub_loop5,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex246|frontend_best_structural_remap|abc_diverse_rw_resub_loop5|preserve_frontend_source_shared_logic|parent_ex246_r32_resyn2rs_area_from_frontend_best|rw_resub_loop5|official_evaluate|full_word,student/work/ex246_frontend_fp8_e5m2_dc_neighbor12_20260608_2000/ex246/verilog/ex246_semantic_mul_product_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/aigs/ex246_r48_rw_resub_loop5_from_frontend_best.aig,1,not_run,328,21,6888,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_rw_resub_loop5_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_rw_resub_loop5_from_frontend_best.abc.log; gen_sec=0.076; eval_sec=0.517; flow=strash; rewrite; rewrite -z; resub -K 6 -N 2; rewrite -z; resub -K 8 -N 2; refactor -z; rewrite -z; balance
ex246,float_fp8,local-fp8-extra-r48,ex246_r48_area_then_delay_recover_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow area_then_delay_recover,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex246|frontend_best_structural_remap|abc_diverse_area_then_delay_recover|preserve_frontend_source_shared_logic|parent_ex246_r32_resyn2rs_area_from_frontend_best|area_then_delay_recover|official_evaluate|full_word,student/work/ex246_frontend_fp8_e5m2_dc_neighbor12_20260608_2000/ex246/verilog/ex246_semantic_mul_product_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/aigs/ex246_r48_area_then_delay_recover_from_frontend_best.aig,1,not_run,327,22,7194,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_area_then_delay_recover_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_area_then_delay_recover_from_frontend_best.abc.log; gen_sec=0.131; eval_sec=0.515; flow=strash; balance -l; rewrite -l; refactor -l; rewrite -z -l; refactor -z -l; balance; rewrite; rewrite -z; balance
ex246,float_fp8,local-fp8-extra-r48,ex246_r48_gia_dc2_put_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow gia_dc2_put,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex246|frontend_best_structural_remap|abc_diverse_gia_dc2_put|preserve_frontend_source_shared_logic|parent_ex246_r32_resyn2rs_area_from_frontend_best|gia_dc2_put|official_evaluate|full_word,student/work/ex246_frontend_fp8_e5m2_dc_neighbor12_20260608_2000/ex246/verilog/ex246_semantic_mul_product_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/aigs/ex246_r48_gia_dc2_put_from_frontend_best.aig,1,not_run,328,21,6888,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_gia_dc2_put_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_gia_dc2_put_from_frontend_best.abc.log; gen_sec=0.075; eval_sec=0.515; flow=strash; &get; &dc2; &put; balance
ex246,float_fp8,local-fp8-extra-r48,ex246_r48_gia_dch_put_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow gia_dch_put,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex246|frontend_best_structural_remap|abc_diverse_gia_dch_put|preserve_frontend_source_shared_logic|parent_ex246_r32_resyn2rs_area_from_frontend_best|gia_dch_put|official_evaluate|full_word,student/work/ex246_frontend_fp8_e5m2_dc_neighbor12_20260608_2000/ex246/verilog/ex246_semantic_mul_product_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/aigs/ex246_r48_gia_dch_put_from_frontend_best.aig,1,not_run,328,21,6888,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_gia_dch_put_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_gia_dch_put_from_frontend_best.abc.log; gen_sec=0.086; eval_sec=0.515; flow=strash; &get; &dch; &put; balance
ex246,float_fp8,local-fp8-extra-r48,ex246_r48_gia_dc2_rw_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow gia_dc2_rw,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex246|frontend_best_structural_remap|abc_diverse_gia_dc2_rw|preserve_frontend_source_shared_logic|parent_ex246_r32_resyn2rs_area_from_frontend_best|gia_dc2_rw|official_evaluate|full_word,student/work/ex246_frontend_fp8_e5m2_dc_neighbor12_20260608_2000/ex246/verilog/ex246_semantic_mul_product_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/aigs/ex246_r48_gia_dc2_rw_from_frontend_best.aig,1,not_run,328,21,6888,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_gia_dc2_rw_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_gia_dc2_rw_from_frontend_best.abc.log; gen_sec=0.106; eval_sec=0.546; flow=strash; &get; &dc2; &put; rewrite; rewrite -z; balance
ex246,float_fp8,local-fp8-extra-r48,ex246_r48_if4_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow if4_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex246|frontend_best_structural_remap|abc_diverse_if4_dc2|preserve_frontend_source_shared_logic|parent_ex246_r32_resyn2rs_area_from_frontend_best|if4_dc2|official_evaluate|full_word,student/work/ex246_frontend_fp8_e5m2_dc_neighbor12_20260608_2000/ex246/verilog/ex246_semantic_mul_product_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/aigs/ex246_r48_if4_dc2_from_frontend_best.aig,1,not_run,327,22,7194,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_if4_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_if4_dc2_from_frontend_best.abc.log; gen_sec=0.099; eval_sec=0.543; flow=strash; if -K 4; strash; dc2; balance
ex246,float_fp8,local-fp8-extra-r48,ex246_r48_if5_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow if5_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex246|frontend_best_structural_remap|abc_diverse_if5_dc2|preserve_frontend_source_shared_logic|parent_ex246_r32_resyn2rs_area_from_frontend_best|if5_dc2|official_evaluate|full_word,student/work/ex246_frontend_fp8_e5m2_dc_neighbor12_20260608_2000/ex246/verilog/ex246_semantic_mul_product_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/aigs/ex246_r48_if5_dc2_from_frontend_best.aig,1,not_run,327,22,7194,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_if5_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_if5_dc2_from_frontend_best.abc.log; gen_sec=0.067; eval_sec=0.499; flow=strash; if -K 5; strash; dc2; balance
ex246,float_fp8,local-fp8-extra-r48,ex246_r48_if6_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow if6_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex246|frontend_best_structural_remap|abc_diverse_if6_dc2|preserve_frontend_source_shared_logic|parent_ex246_r32_resyn2rs_area_from_frontend_best|if6_dc2|official_evaluate|full_word,student/work/ex246_frontend_fp8_e5m2_dc_neighbor12_20260608_2000/ex246/verilog/ex246_semantic_mul_product_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/aigs/ex246_r48_if6_dc2_from_frontend_best.aig,1,not_run,327,22,7194,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_if6_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_if6_dc2_from_frontend_best.abc.log; gen_sec=0.099; eval_sec=0.508; flow=strash; if -K 6; strash; dc2; balance
ex246,float_fp8,local-fp8-extra-r48,ex246_r48_dc2_if6_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow dc2_if6_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex246|frontend_best_structural_remap|abc_diverse_dc2_if6_dc2|preserve_frontend_source_shared_logic|parent_ex246_r32_resyn2rs_area_from_frontend_best|dc2_if6_dc2|official_evaluate|full_word,student/work/ex246_frontend_fp8_e5m2_dc_neighbor12_20260608_2000/ex246/verilog/ex246_semantic_mul_product_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/aigs/ex246_r48_dc2_if6_dc2_from_frontend_best.aig,1,not_run,327,22,7194,student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_dc2_if6_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex246_ex247_frontend_gt2_extra_remap_round48_20260613_0855/local-fp8-extra-r48/ex246/logs/ex246_r48_dc2_if6_dc2_from_frontend_best.abc.log; gen_sec=0.095; eval_sec=0.542; flow=strash; dc2; if -K 6; strash; dc2; balance
